1.960182552467188680e-05,2.653109306113601073e-05,1.322784665294967560e-05,2.430986656784988186e-06,1.651626313622331299e-07,4.833328371091551956e-09,6.743313799543564140e-10,7.691500318986852581e-10,1.342959624539015519e-09,2.565353836123965013e-09,3.747488268753990420e-08,3.898084986590772615e-07,1.644498235710960219e-06,2.726810272136409869e-06,1.823306561774553349e-06,5.765720161511854695e-07,1.249091728181278277e-07,2.121406721454158915e-08,5.427177379698750934e-09,4.192735867367031735e-09,1.679571429998130967e-09,2.512264697947432598e-10,1.713189613725408777e-11,3.207467728702694604e-11,4.412570433667640406e-10,1.386430233646798580e-08,2.476845065927828713e-07,1.879590588326450654e-06,5.967259954012215722e-06,8.442849975522967031e-06,5.747339454369383641e-06,4.990267615436068236e-05,6.865913818198552873e-05,3.505668674393264003e-05,6.670850404325454653e-06,4.997687060242183120e-07,6.466571154440087534e-08,4.700618286474646020e-08,5.666703531624274363e-08,9.754629004708425725e-08,1.015738456639532480e-07,4.729575196924419380e-07,4.055661172646755558e-06,1.596084443154814007e-05,2.697224091972646518e-05,2.062024825056132181e-05,8.735715914350012631e-06,2.620808916146108219e-06,5.614371346765621235e-07,2.330860689509650896e-07,2.061235831190023018e-07,8.297815570547816106e-08,1.243052107725122139e-08,1.047626020349458666e-09,3.082710694754524115e-09,1.535309471909421439e-08,1.754849784715874850e-07,2.317715737037259363e-06,1.593645858633034552e-05,4.916454242106031003e-05,6.906441156315027417e-05,4.694573207695626466e-05,5.645274227178426744e-05,8.487881054426676508e-05,4.858482228578064557e-05,1.075183179530615027e-05,1.581037112479681039e-06,1.437554008056131853e-06,1.271325716817884122e-06,1.536332018333129913e-06,2.636228886503998816e-06,2.317186237396918759e-06,3.287665774642493576e-06,1.975602974464123077e-05,7.053682952659323907e-05,1.248383066015249030e-04,1.159011923371390003e-04,6.405380381764911148e-05,2.357868902571303867e-05,6.332425409850666595e-06,3.950701922302628901e-06,3.739895589940237447e-06,1.510320395462991959e-06,2.279878334111502619e-07,2.767219414327477288e-08,1.206730721780173488e-07,4.202467074661524464e-07,1.541028944559187762e-06,1.066170647648944455e-05,5.505038333547888874e-05,1.530095604917843714e-04,2.089449499383547540e-04,1.411889519660471603e-04,4.658321363239865449e-05,8.422059261925851962e-05,5.771396641330544776e-05,1.609491109259623650e-05,8.324464559232469421e-06,1.410573302637562656e-05,1.267821805960651072e-05,1.532603470444156250e-05,2.627838947947011038e-05,2.214273622371539343e-05,1.449571719112994944e-05,4.915320040422977289e-05,1.585373149136013707e-04,2.967635369617811552e-04,3.226706339563689533e-04,2.080834770679674530e-04,8.874360163867117495e-05,3.065531560089610841e-05,2.561914244468062007e-05,2.511132508157754630e-05,1.024028611715595355e-05,1.633130542146392407e-06,3.419439032574520910e-07,1.782807105764565761e-06,5.578340606514792469e-06,1.004557531149926062e-05,2.991630596710562450e-05,9.335088635126779144e-05,1.934207551714099444e-04,2.382371219270159311e-04,1.571627129226211628e-04,3.091650840563792195e-05,6.103806304824561403e-05,4.493703885461088770e-05,1.667989029304962046e-05,2.650476332353520110e-05,5.161657568223503836e-05,4.654593972451072684e-05,5.636113179185513021e-05,9.664842235412288065e-05,8.090478920134153563e-05,3.965206993203059736e-05,7.233976681213840363e-05,1.963368629287830615e-04,3.577512076096101782e-04,4.070280136578288081e-04,2.825329819769185056e-04,1.408388877646128625e-04,6.275099350783406031e-05,6.385594005968172704e-05,6.480198564187281205e-05,2.838955870864298841e-05,6.346395446608008424e-06,2.330905643103006647e-06,9.832822389093649567e-06,2.951958524849828755e-05,3.863722171643132314e-05,5.069563742949680828e-05,9.475310898325305120e-05,1.265626384225653140e-04,1.206864794669779508e-04,7.250063790994906677e-05,1.174062895949751030e-05,2.224157058693928545e-05,1.691197683150327008e-05,1.092637895604938330e-05,3.466622430475693436e-05,6.967822207512697056e-05,6.333321514347928336e-05,7.834625683331564031e-05,1.345066719571147093e-04,1.146207147569187689e-04,6.303593500171599364e-05,8.658546792597522808e-05,1.568051430477059374e-04,2.182825481776176461e-04,2.242053472802220209e-04,1.625220138006617718e-04,9.767727044216663345e-05,5.828527779463250712e-05,7.541814042765556270e-05,8.574927872745079639e-05,5.238367315548761964e-05,2.463877728101642690e-05,1.026162033576762944e-05,2.062758610709552264e-05,5.888607423065499375e-05,6.865446625322864978e-05,4.916096200308139928e-05,6.305375289842735369e-05,9.505497000212102647e-05,1.046091530898022427e-04,5.908762249620817038e-05,2.417112089383628918e-05,3.638474134138595299e-05,2.944113247732519292e-05,1.393255750821726463e-05,1.862182083878492991e-05,3.496546019281419567e-05,3.481632947798950808e-05,5.401577926909947522e-05,9.264135810212921767e-05,8.203813871494448180e-05,7.281151265783881966e-05,9.872718884654558429e-05,1.016070671802622667e-04,8.266482296254617970e-05,7.388075209946348199e-05,6.600547931345988298e-05,5.173524280565257614e-05,5.776596471582110329e-05,9.958859606471186666e-05,1.220411743298325310e-04,1.006596155695385522e-04,6.513113199902908145e-05,2.494295065147042570e-05,1.781870731615114967e-05,4.363203569988072624e-05,4.901896034639950076e-05,2.851904616142365463e-05,5.040647118799038384e-05,1.480316169907600705e-04,2.183051801534794192e-04,1.357316435948240194e-04,1.064908747632978682e-04,1.753539618211686897e-04,1.490248255193782670e-04,5.748042131495536113e-05,1.208000496373595291e-05,7.615909926455419134e-06,1.464768440771368819e-05,4.698346636191907423e-05,7.915431677194856460e-05,6.330821336177172944e-05,6.571065935710729018e-05,9.107704224515790177e-05,7.594847628607379801e-05,4.789194599331237045e-05,6.171738740899644930e-05,8.238246685063436167e-05,7.811352273672418905e-05,1.041493047877796452e-04,1.453022844372955339e-04,1.446097465599933745e-04,1.105706517863877270e-04,7.145739715947839064e-05,2.605662227216501558e-05,7.665668091931259907e-06,1.204405817993524342e-05,1.363755913120493514e-05,1.441362168282306364e-05,6.542148548981112268e-05,2.056959996960210210e-04,2.969187008876213434e-04,1.897596519970908219e-04,2.119669807735549639e-04,3.846519119800089945e-04,3.442405412661095126e-04,1.384314066431952212e-04,2.423252967053636490e-05,2.909267501867418057e-06,8.532923465651196351e-06,3.672230456611368088e-05,6.109544174377690357e-05,4.295480944312021304e-05,3.692824416962533091e-05,6.797544455529724980e-05,8.198547479787028614e-05,5.837767983583795438e-05,7.057752742403096175e-05,1.034118997879823390e-04,1.019651085111702272e-04,1.113616426550225207e-04,1.117859039650642759e-04,8.165286751480597320e-05,4.980649768773019715e-05,2.947775716719029719e-05,1.046081592629539282e-05,1.911476165398785308e-06,1.293643661040057963e-06,2.205811793583836116e-06,1.404129836144746974e-05,8.470342411437830645e-05,2.263366960913443921e-04,2.740145056873049059e-04,1.554116120108508994e-04,2.127711021221718568e-04,4.227126193731549244e-04,4.166517553010919942e-04,1.959665595134543129e-04,4.415161019174032066e-05,5.308419565336302150e-06,3.044236263216586693e-06,1.209548381281784737e-05,2.000844315777275186e-05,1.353789543111029773e-05,1.370598015542937439e-05,4.045331606069835884e-05,6.259094118255071411e-05,4.696872859644702475e-05,5.765493362857432693e-05,9.446367794946697121e-05,8.342392092695018126e-05,5.797369140011016721e-05,3.908192157707323359e-05,2.017903676804104956e-05,8.978918170379463317e-06,4.542772705953501950e-06,1.563990031154249700e-06,2.466499094373273351e-07,2.037712930758078435e-07,2.711268630446444079e-06,2.648567968560723649e-05,1.241090262532392613e-04,2.553931764344139258e-04,2.286035830571966194e-04,9.276660585778058324e-05,1.290666262726437711e-04,2.939043154497865146e-04,3.528600341138821627e-04,2.242544883350676801e-04,8.052718639840401903e-05,1.758562676322339522e-05,2.838971881476543076e-06,1.788843036621399858e-06,2.475927593042828017e-06,1.743271988628346541e-06,3.181951658819494173e-06,1.232333531043121749e-05,2.054799122648259932e-05,1.910145029446350267e-05,3.684462569824777941e-05,6.387984319198733126e-05,4.760922310702987134e-05,1.844011203385330076e-05,6.494655979794618048e-06,2.213814963363213286e-06,6.706298198512509023e-07,2.641803126800141378e-07,8.870248063965814889e-08,9.721756822780150274e-08,1.438087473450838183e-06,1.274444351544416194e-05,6.749946114559557148e-05,2.015300848212613733e-04,2.958073728898029473e-04,1.954539779097092108e-04,5.615112956822375628e-05,5.297177041916312869e-05,1.536217049601973936e-04,2.481751147188160454e-04,2.486539047875333539e-04,1.574179008938732824e-04,5.725371414130568393e-05,1.461162369520819739e-05,3.185083714739859784e-06,4.792893868007736674e-07,1.136637272250059448e-07,3.486235439614476650e-07,1.516693200635254724e-06,3.385228970092337664e-06,1.134410534176177585e-05,3.880982959727383256e-05,5.660930400839326763e-05,3.178183571753614837e-05,7.232336512657484419e-06,9.207845349299860070e-07,1.332264765180611108e-07,2.314796803164653688e-08,7.276247361558883283e-09,2.534409193171549072e-08,6.748566739138702500e-07,9.462515803257766817e-06,5.777098247975034429e-05,1.723889382675392826e-04,2.895610846353635789e-04,2.744572592156450746e-04,1.360703207540057296e-04,3.651864529698378774e-05,2.763268896962033035e-05,9.794977597763771654e-05,1.945504110735645506e-04,2.738424577384258830e-04,2.358468273145130983e-04,1.186338725271206100e-04,4.956137552314215223e-05,1.493834551574962905e-05,2.290406962104538025e-06,1.843827621966551374e-07,2.447780197119238197e-08,1.194728144814839550e-07,1.537592068007143376e-06,1.434973025361378672e-05,5.267584189876716523e-05,7.183909230453511025e-05,3.733267612327919129e-05,9.087963213990658739e-06,1.939963105590188790e-06,3.442603755162039248e-07,3.916186742849401394e-08,6.381502026554371634e-08,2.766665629929177737e-07,2.541669583266816693e-06,2.847769555291427133e-05,1.509507483757501064e-04,3.445817060769668593e-04,3.753177023570418414e-04,2.281996187942819025e-04,1.025166828897029482e-04,4.996418813583546753e-05,2.025015950830845866e-05,7.876299590189068803e-05,1.687848130279149053e-04,2.453043906544884753e-04,2.211235801044188914e-04,1.454905481556622638e-04,9.541678893480293980e-05,4.265003049876433481e-05,1.059006035288915146e-05,1.500843150050303940e-06,1.197076924925489674e-07,4.600941873455612989e-08,8.733443656962910090e-07,8.603816835401850938e-06,3.175315674144061300e-05,4.526987073784208889e-05,3.321883272902090387e-05,2.375649377187498488e-05,1.232418385876727229e-05,2.726598749983007449e-06,5.218293117109586364e-07,1.403806932072561881e-06,3.944776271409223550e-06,9.502696734362949273e-06,3.954558309438047992e-05,1.750993202692413694e-04,3.668805777957475376e-04,3.422234557975930343e-04,1.708270425406869521e-04,9.335920244552372215e-05,6.959320072804698644e-05,9.858989670747870775e-06,4.894599234440725561e-05,1.217523769163972997e-04,1.656945407393468027e-04,1.426899103136365524e-04,1.392957523805395711e-04,1.541393086074717672e-04,1.036728964000223721e-04,3.860267431947646478e-05,7.889234266494507357e-06,8.947339704523063496e-07,3.999596317688797327e-07,6.179323528068023601e-07,2.187963053256917133e-06,7.818899545863499425e-06,1.761812848273436964e-05,4.095845857482016927e-05,6.061230684104089943e-05,3.631084785440694498e-05,8.372111085666124645e-06,3.577624123275479047e-06,1.238232852644754971e-05,2.829718884966948763e-05,4.555443573891129337e-05,5.588444764130261536e-05,1.051006034815472526e-04,1.988879097324895576e-04,1.882027914123496066e-04,9.120219793980751473e-05,5.133600041810272466e-05,4.132581699110106149e-05,3.204498505968998450e-06,2.000087205384052134e-05,5.383806099484380762e-05,6.978311425048440463e-05,7.721698691357537230e-05,1.505347559560580250e-04,2.184269339887734190e-04,1.701908006657062565e-04,7.834289864849110056e-05,1.973386644385983119e-05,3.926255664327205547e-06,5.489916659555141289e-06,6.566248553253740753e-06,4.600860732330203653e-06,3.916127283187286237e-06,1.065640616911472043e-05,4.063503600138788539e-05,6.629404334574679088e-05,4.029660139879232640e-05,1.005464547206465491e-05,1.126738158149045060e-05,4.238336275081026959e-05,8.460973881823100268e-05,1.211442355570926618e-04,1.273892332604593654e-04,1.122816725172782261e-04,1.120497117826264617e-04,8.626280649561709709e-05,3.682735435614131812e-05,1.398688220455077312e-05,9.352197121891483588e-06,5.866771333307756691e-07,3.959298474050440508e-06,1.073559191557158352e-05,1.532943930828636829e-05,3.666980523189675633e-05,1.096669745737317641e-04,1.660597844209185507e-04,1.390481815551040273e-04,7.428079334984611802e-05,2.179646320828449292e-05,1.209268921795710533e-05,2.986421921021842894e-05,3.767257258514614783e-05,2.969320965127912373e-05,2.063531650359973815e-05,1.136522401879929981e-05,1.852968202964609614e-05,3.026428614130794104e-05,2.004234212106482444e-05,6.535324333496014017e-06,1.461149877392060908e-05,5.529420399769838197e-05,1.036872950825117550e-04,1.518266646369563987e-04,2.090785933751355594e-04,2.353641188637877954e-04,1.800577239297311712e-04,7.631478072920208741e-05,1.720476367487030618e-05,2.613370078010943163e-06,8.392174872479601698e-07,4.580495007055391654e-08,3.130136729302699759e-07,8.649540791576641182e-07,1.964414992982608990e-06,1.035557813960691606e-05,3.656910322608460323e-05,6.473251789517549173e-05,7.160418176684106789e-05,4.602773183260533131e-05,1.548278323839113503e-05,2.104296475033959603e-05,6.065926799818195176e-05,8.133622578411907095e-05,7.622165624918651738e-05,5.917538918091305689e-05,2.409805281701423268e-05,1.325805493447115399e-05,2.662404526355828698e-05,2.724674297332116131e-05,1.131131411983550196e-05,8.524517118295341672e-06,2.726033526992273530e-05,5.187651698655617455e-05,9.446760647601601586e-05,1.993248026760878326e-04,3.065177989517013668e-04,2.522056959055640518e-04,9.672240352090038249e-05,1.637149803020318089e-05,1.209873872908575328e-06,5.927177660498903851e-08,1.438638984788586526e-09,1.181189523945220379e-08,5.943066555330210470e-08,3.004845799245853137e-07,1.810666603019453342e-06,1.011943749715555761e-05,3.851743437869667853e-05,7.071782869764691565e-05,5.179655850182841333e-05,1.598358359747026534e-05,1.599071263924934009e-05,4.568839568181431315e-05,6.631017271652972478e-05,7.465398448055703096e-05,6.397682521868609438e-05,2.722149237742350371e-05,2.220299059060755283e-05,5.557853795350888959e-05,6.109690012073894379e-05,2.493845558688178565e-05,4.983007746058949595e-06,5.221674545485201444e-06,1.088282708518816933e-05,3.210576638112914972e-05,1.070918537515266639e-04,2.014028633640102149e-04,1.733449304310356832e-04,6.564855856630325568e-05,1.075583802713483958e-05,7.366395781332421622e-07,2.047545145412239903e-08,1.369825949534826468e-09,4.502527377671851108e-08,5.486593249148297559e-07,2.475925593889479321e-06,4.476949520545075366e-06,7.971657799093688796e-06,2.993170364118277366e-05,5.891233718422975711e-05,4.361012912157668240e-05,1.236915441153790234e-05,5.171326220546624849e-06,1.280163137862365222e-05,2.063978168835243411e-05,2.795466151950229313e-05,2.582884553118447026e-05,1.219793616328691603e-05,1.812691484657419675e-05,4.999256965542598502e-05,5.515826622072103505e-05,2.243288111831633831e-05,3.439842839275382850e-06,5.363345180101875993e-07,1.104068047940903437e-06,6.676590743014575466e-06,3.081939296694122488e-05,6.326759354701789366e-05,5.404888550315639764e-05,1.955800274527495948e-05,3.048721958312917642e-06,2.012766138435702852e-07,5.397927746931446026e-09,9.215622160462022325e-09,3.067154286355974512e-07,3.759460206417182390e-06,1.697685067256777194e-05,2.835698981410248446e-05,1.908515850668093982e-05,1.359983802109200003e-05,1.982643647870305090e-05,1.445795664902624370e-05,3.986220084185040763e-06,8.195108350829540351e-07,1.693771935243122951e-06,4.381211887824848417e-06,7.822882461831561786e-06,6.732530062236497014e-06,2.983157690372207159e-06,5.834809774469942887e-06,1.662730780852488978e-05,1.835934417886269171e-05,7.464439555851523568e-06,1.118558532726655272e-06,7.150066235779684585e-08,7.374889086452091406e-08,7.988402250664842453e-07,4.222703595926499723e-06,8.820535730734853060e-06,7.282059482226744262e-06,2.461571076757284272e-06,3.539221313779712835e-07,2.183153302019376168e-08,5.605310523369038799e-10,2.424235541106467600e-08,8.181310579742066366e-07,1.019505297754649297e-05,4.694041096999861356e-05,7.992081220012362442e-05,5.054547400833435156e-05,1.292318493488670795e-05,3.401643836468432464e-06,1.801137480930726590e-06,4.881177803648571654e-07,2.236504002561430174e-07,2.440228136054125348e-06,1.317718410620795121e-05,2.651878101224635048e-05,1.970490831426139383e-05,5.478813928274204554e-06,1.222200972679895828e-06,2.054566573348694629e-06,2.248461175352415289e-06,9.140454117222399391e-07,1.367322545916424333e-07,7.680831709027761897e-09,3.364831100993487953e-09,4.476114134463264750e-08,2.450949695742441391e-07,5.083110338674826174e-07,4.046802844382534895e-07,1.277881639710857282e-07,1.673318138995202859e-08,9.389186970280036480e-10,2.244418143869803159e-11,2.771722816171542030e-08,9.741353443809935250e-07,1.270463307392263773e-05,6.152121098985152193e-05,1.106609469808718664e-04,7.396561860691025839e-05,1.841848778859354318e-05,1.801852180782074015e-06,1.378125556798383497e-07,3.223092520105838938e-08,3.969862423294664182e-07,5.872391342322608620e-06,3.214254096327882947e-05,6.472730721465235046e-05,4.795253819460210896e-05,1.307282551629663203e-05,1.340879016501599839e-06,1.399761116997329528e-07,1.019346789231958759e-07,4.118014658255046540e-08,6.158854661576218054e-09,3.408731619613298083e-10,7.619687356185515806e-11,1.020570716284678599e-09,5.616852778607963879e-09,1.152983921879722583e-08,8.927070370569997815e-09,2.669987101954237468e-09,3.207278146548296012e-10,1.618326129188580227e-11,3.509961030963184220e-13,1.703092869838143009e-08,6.399391451771174682e-07,8.926203788990018839e-06,4.619084647303059514e-05,8.861367344689555312e-05,6.297605379241372149e-05,1.656789882045898150e-05,1.613856152961067608e-06,5.938186384869060525e-08,9.957805833490914978e-09,3.570911580406414302e-07,5.312817618652967050e-06,2.908206695892352381e-05,5.856409499739562803e-05,4.338536075468026428e-05,1.182395538207434740e-05,1.185956045928576028e-06,4.524193648822087231e-08,2.271721331649116093e-09,6.853721563191093342e-10,1.020729003380142612e-10,5.631295503657620481e-12,7.140177102190308949e-13,8.926753656989083449e-12,4.907332763034674919e-11,9.995878805806528210e-11,7.598755855412303184e-11,2.189213012198872896e-11,2.459285365507458125e-12,1.124131199552307212e-13,2.180663778505850832e-15,5.961228600158424597e-09,2.351255475066542216e-07,3.425630954617582015e-06,1.842467634165565306e-05,3.656353210840896598e-05,2.675988444609859286e-05,7.219950302844131693e-06,7.178842034118824958e-07,2.633132998929580838e-08,3.295424300985352337e-09,1.188536940155633984e-07,1.768481569731763454e-06,9.680574998612211115e-06,1.949428412884252746e-05,1.444172092490648728e-05,3.935828482167252855e-06,3.946046587230718019e-07,1.456341542942783985e-08,2.077120716737855378e-10,5.146220467532550814e-12,6.240887116734346064e-13,3.428975988884486358e-14,2.659110114241942843e-15,2.927800655543547574e-14,1.606786207311843173e-13,3.256961683910765430e-13,2.448497325669866035e-13,6.890221004174768808e-14,7.393345669393674521e-15,3.125303867324007711e-16,5.443595748058948635e-18,9.765718216737872625e-10,3.922984937245231426e-08,5.804422086400439201e-07,3.162576894524880744e-06,6.344356811678649481e-06,4.685281907186373049e-06,1.273600864919215116e-06,1.274199358595636231e-07,4.694791616805370010e-09,4.234013586604780523e-10,1.455447323842515115e-08,2.165619346324448554e-07,1.185448633939382231e-06,2.387200396180735174e-06,1.768481549973966524e-06,4.819674486094334038e-07,4.832150593932559619e-08,1.782270705220407264e-09,2.420551504509434117e-11,1.300409558002927041e-13,1.617347555282596194e-15,7.700418779266180409e-17,3.949070394532931392e-18,3.566266387240447531e-17,1.954650197265346455e-16,3.950707163877740616e-16,2.950908560799753521e-16,8.188981594397214181e-17,8.537952289882466351e-18,3.418147185988386423e-19,5.450473485852589078e-21,6.376747187320558532e-11,2.574750234375727555e-09,3.825711130820338882e-08,2.091732457959622389e-07,4.208206236514163682e-07,3.115074167767500824e-07,8.484119340979550319e-08,8.501608354935775818e-09,3.135786290730149949e-10,2.046137033183665894e-11,6.556743261137714026e-10,9.755942435643283380e-09,5.340351543617548082e-08,1.075414737979946019e-07,7.966868326856035734e-08,2.171224910053435649e-08,2.176844995075644139e-09,8.028895528490823445e-11,1.089424132782625703e-12,5.445567735201887914e-15,1.113717248079991894e-17,7.013642318391243947e-20,2.362626945013600251e-21,1.606095109476139536e-20,8.794409780781436047e-20,1.774604640930766561e-19,1.320668830144346029e-19,3.635735567269571270e-20,3.726599342970846791e-21,1.441352876320131078e-22,2.157623057879518686e-24,1.565195259112640186e-12,6.328066371458973934e-11,9.412671399258259655e-10,5.150958169828875026e-09,1.037030161523917298e-08,7.681019754848131974e-09,2.092989926612213275e-09,2.098134928322373712e-10,7.740205932543315939e-12,3.736251559995827070e-13,1.086645017119400196e-11,1.616820675405770466e-10,8.850391266367095077e-10,1.782249937480680477e-09,1.320323227494619398e-09,3.598300565737559116e-10,3.607614541050594108e-11,1.330602515504547420e-12,1.805436443109604430e-14,9.012236386366424773e-17,1.658373879741851103e-19,1.310313664564167945e-22,5.962089871970422431e-25,2.668499838185458556e-24,1.459870810589531456e-23,2.943143684458796720e-23,2.185832176897717273e-23,5.990455343726572979e-24,6.080428135301983422e-25,2.303783133492622301e-26,3.310494939694134286e-28,1.421040221413027723e-14,5.747113109420054497e-13,8.550805136203748621e-12,4.680331865956252188e-11,9.424480489740423661e-11,6.981492985966311420e-11,1.902604302539631373e-11,1.907467971693121129e-12,7.036650876952760786e-14,2.592403952837577009e-15,6.625156279049125167e-14,9.857345928667164153e-13,5.395859255671264545e-12,1.086592618522639690e-11,8.049676102597815096e-12,2.193792661584779186e-12,2.199471156181798624e-13,8.112346285345520337e-15,1.100728499361027957e-16,5.494392248230759233e-19,1.008976427024595684e-21,6.837243257518831655e-25,2.238156453377145231e-28,1.634178709980948277e-28,8.929336879383946370e-28,1.799266312933696955e-27,1.334779023634234313e-27,3.648920709462614713e-28,3.683411290811101205e-29,1.379117926840060234e-30,1.933347847726503474e-32
