0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.93733,0.886747,0.875,0.816239,0.72549,0.651584,0.624113,0.577586,0.654321,0.648649,0.717201,0.781651,0.863946,0.929577,0.951062,0.951941,0.950649,0.844607,0.789168,0.746082,0.683333,0.649351,0.543103,0.615385,0.608295,0.682927,0.782609,0.879808,0.887473,0.935855
0.94327,0.858333,0.886029,0.860215,0.691176,0.680272,0.674074,0.628159,0.638655,0.661247,0.78,0.976657,1.075038,1.139505,1.226804,1.243033,1.146862,1.091926,1.006036,0.833046,0.680115,0.596386,0.584838,0.666667,0.643836,0.607407,0.733068,0.930818,0.903226,0.923603
0.934007,0.830357,0.833856,0.806557,0.649635,0.664557,0.610169,0.585635,0.64486,0.686992,0.754386,0.961317,1.042589,1.170362,1.16569,1.192182,1.188488,1.056799,0.979964,0.783607,0.717063,0.657074,0.606936,0.640523,0.656347,0.631579,0.735714,0.911528,0.932401,0.929792
0.932854,0.836858,0.842262,0.823344,0.648084,0.654545,0.609524,0.569307,0.652174,0.694394,0.752224,0.956456,1.04185,1.102429,1.113135,1.122632,1.123851,1.039821,0.976667,0.806916,0.70217,0.643016,0.603774,0.626959,0.650888,0.605442,0.732639,0.916667,0.954649,0.912674
0.940166,0.891061,0.878981,0.800604,0.660317,0.666667,0.643068,0.584541,0.663968,0.710247,0.7789,0.963432,1.052928,1.079157,1.125427,1.137946,1.085797,1.032832,0.972033,0.815959,0.674074,0.638655,0.619048,0.619469,0.634561,0.632219,0.682274,0.900568,0.925676,0.920904
0.929806,0.893665,0.856574,0.753125,0.685121,0.641745,0.627737,0.571429,0.679612,0.717949,0.773109,0.940159,1.011442,1.065753,1.088506,1.094415,1.044131,1.009324,0.941915,0.788889,0.66559,0.64381,0.61809,0.604878,0.636364,0.664495,0.685246,0.962547,0.962,0.923246
0.913456,0.920245,0.905325,0.845794,0.667774,0.620915,0.58794,0.61573,0.602198,0.715532,0.789916,0.832985,0.880328,0.901259,0.897934,0.900714,0.881033,0.83102,0.818076,0.746586,0.625,0.608315,0.636156,0.575758,0.598187,0.667665,0.76652,0.866667,0.913628,0.918346
0.914595,0.920983,0.935401,0.977974,0.67451,0.634304,0.636119,0.658711,0.615385,0.704883,0.792185,0.807512,0.830808,0.84252,0.84262,0.848126,0.833169,0.796547,0.804348,0.725953,0.591667,0.632099,0.669834,0.644444,0.602484,0.675573,0.782051,0.864198,0.921438,0.908197
0.877373,0.919742,0.962389,1.0553,0.785441,0.651515,0.646341,0.656168,0.696296,0.68764,0.751648,0.741996,0.747941,0.749621,0.747899,0.755682,0.727811,0.715822,0.690167,0.643629,0.581818,0.666667,0.670103,0.628743,0.638806,0.782609,0.831276,0.89234,0.929783,0.875193
0.870186,0.906739,0.930147,0.965278,0.828,0.660305,0.656051,0.624277,0.628993,0.698254,0.665012,0.705882,0.698039,0.67031,0.680073,0.67035,0.660584,0.681992,0.655,0.62963,0.642674,0.637255,0.619718,0.656347,0.690909,0.821549,0.842,0.921016,0.914733,0.859268
0.860146,0.868912,0.922108,0.958124,0.758123,0.722022,0.684211,0.613095,0.618497,0.673575,0.701299,0.692112,0.682292,0.704545,0.686441,0.697674,0.669663,0.617284,0.685139,0.705584,0.657895,0.643678,0.676301,0.759259,0.894928,0.944954,0.916042,0.917001,0.878583,0.85514
