0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.054326,0.109585,0.025308,-0.004938,0.013925,0.067842,0.027869,-0.006515,0.020512,0.024225,0.041274,0.050216,0.025252,0.035914,0.025767,0.025962,0.029331,0.021585,0.031855,0.043843,0.015092,0.013793,0.010057,0.039723,0.060317,0.007723,0.040379,0.041238,0.08651,0.058565
0.062202,0.101096,0.001781,-0.005486,0.024439,0.04562,0.00213,-0.006056,0.018631,0.016876,0.045674,0.025477,0.038073,0.038449,0.040486,0.039022,0.041519,0.03805,0.018268,0.037818,0.015279,0.017403,0.008896,0.027902,0.045926,0.02885,0.087255,0.072918,0.072843,0.067335
0.067182,0.104835,0.011592,0.016065,0.04857,0.041074,0.024755,0.009469,0.026556,0.022579,0.045697,0.017812,0.031051,0.036653,0.035797,0.034998,0.036985,0.031663,0.020636,0.045937,0.017165,0.016447,0.002174,0.0284,0.041572,0.02725,0.066581,0.052983,0.091153,0.068678
0.068305,0.117278,0.013862,0.012909,0.058131,0.047696,0.021108,0.013302,0.025816,0.016276,0.041978,0.016946,0.028581,0.032461,0.0294,0.026784,0.029685,0.029483,0.014017,0.033365,0.011623,0.01698,0.002397,0.034187,0.039666,0.025607,0.06293,0.047642,0.070232,0.062122
0.062454,0.087776,0.011374,0.019656,0.047695,0.033649,0.028879,0.020863,0.007859,0.012356,0.036776,0.015945,0.02225,0.032357,0.027357,0.027889,0.032691,0.025822,0.018177,0.039874,0.017496,0.010369,0.00535,0.031373,0.041063,0.018849,0.036363,0.029482,0.088543,0.066334
0.055199,0.094211,0.00901,0.006863,0.032113,0.039412,0.024924,0.018156,0.007848,0.008538,0.019616,0.023692,0.023851,0.028793,0.033094,0.029911,0.030363,0.026945,0.025291,0.029298,0.017487,0.010891,-0.001132,0.03368,0.034255,0.009094,0.033954,0.070736,0.117185,0.057017
0.055819,0.109867,0.076411,0.081293,0.03247,0.058684,0.024219,0.02622,0.003546,0.006311,0.012657,0.015467,0.017296,0.018486,0.013313,0.015148,0.019862,0.026566,0.028031,0.005962,0.028438,-0.002388,0.012208,0.042888,0.055824,0.008618,0.005901,0.057701,0.110534,0.051653
0.05564,0.073054,0.130666,0.089426,0.02968,0.025044,0.031676,0.007411,-0.005991,0.00537,0.010977,0.011476,0.009636,0.020038,0.018733,0.023451,0.02878,0.023625,-0.009873,0.017626,0.03193,0.002151,0.032015,0.04614,0.048832,0.012376,0.005821,0.099599,0.07223,0.046507
0.054891,0.060665,0.128504,0.104004,0.025624,0.010825,0.047972,0.016679,0.013522,-0.008436,0.014859,0.017844,0.021405,0.016663,0.005434,0.014868,0.008874,0.004329,0.020066,0.028211,0.027295,0.022531,0.027229,0.059445,0.045502,-0.005372,0.012281,0.102932,0.065116,0.050361
0.06169,0.050123,0.078176,0.105909,0.02965,0.016337,0.01144,0.038877,0.034783,0.016109,-0.000787,0.021943,0.034078,0.023922,0.031654,0.025628,0.024686,0.013099,0.004718,0.009327,0.027088,0.023637,0.031776,0.020512,0.038869,0.003812,0.048457,0.084666,0.059166,0.054933
0.069303,0.051209,0.065088,0.120209,0.058434,0.037748,-0.010986,0.022201,0.042568,0.024089,0.025219,0.010622,0.002229,1e-06,-0.009595,0.000791,0.015418,0.010416,0.01155,0.011305,0.024451,0.036584,0.010377,0.037625,0.077357,0.035875,0.072926,0.070132,0.053709,0.046563
0.09624,0.060933,0.057521,0.070549,0.069833,0.038285,-0.002895,0.006834,0.035384,0.042993,0.041743,0.034917,0.023634,0.012201,0.017178,0.020377,0.026123,0.031887,0.026233,0.042766,0.064442,0.012192,0.007303,0.05342,0.05591,0.058797,0.065573,0.06008,0.053491,0.054289
0.100225,0.063828,0.062002,0.054939,0.063256,0.062064,0.016971,0.032924,0.026029,0.034738,0.02617,0.060389,0.040761,0.040459,0.047036,0.052261,0.051824,0.080184,0.065984,0.030789,0.02483,0.017545,0.029121,0.046317,0.071123,0.058872,0.050713,0.063319,0.054539,0.058164
