0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.054783,0.0,0.0,0.0,0.0,0.0,0.0,-0.02308,0.058998,0.0,0.0,0.0,0.028399,0.0,0.0,0.0,0.0,0.0,0.108016,0.0,0.0,0.020799,0.018181,0.0,0.090212,0.022117,0.0,0.044773,0.088821,0.058894
0.420415,0.564384,0.002006,0.0,0.0,0.0,0.0,-0.04011,0.028345,0.09263,0.149421,0.025423,0.096042,0.232939,0.16528,0.086072,0.067516,0.065153,0.0,0.0,0.0,0.055143,0.0,0.040172,0.0,0.0,0.106367,0.0,0.420568,0.615961
0.601674,0.841336,0.013711,0.019529,0.130079,0.058209,0.221181,0.046262,0.141428,0.08975,0.326418,0.169308,0.336123,0.53677,0.610311,0.527307,0.521343,0.193347,0.144175,0.055376,0.106895,0.069847,0.02446,0.081454,0.275378,0.0,0.153258,0.0,0.768727,0.829788
0.719318,0.87511,0.061766,0.085984,0.264049,0.337785,0.257225,0.17375,0.32204,0.219524,0.514633,0.354523,0.666956,0.901834,0.838102,0.843553,0.87899,0.671213,0.300971,0.248567,0.188141,0.17441,0.045474,0.329199,0.299028,0.174559,0.25572,0.094159,0.673194,0.786122
0.24933,0.611819,0.012775,0.023963,0.224158,0.287642,0.36861,0.151432,0.150776,0.248425,0.414599,0.452807,0.662758,0.811947,0.752384,0.785026,0.800174,0.58764,0.421731,0.539769,0.237495,0.139679,0.086812,0.462644,0.341103,0.129731,0.175725,0.140661,0.572491,0.442072
0.106131,0.6126,0.0,0.017899,0.085709,0.0,0.340438,0.137087,0.187623,0.168169,0.378476,0.446413,0.569067,0.633574,0.721003,0.696581,0.657447,0.585903,0.46214,0.449655,0.155342,0.144689,-0.016759,0.333833,0.244128,0.0,0.047211,0.0,0.522975,0.301822
0.108905,0.517956,0.077833,0.161235,0.195573,0.274336,0.223814,0.38978,0.086103,0.109909,0.193775,0.20632,0.338111,0.410858,0.400185,0.510452,0.433907,0.434143,0.451258,0.09405,0.389131,-0.04086,0.118424,0.491964,0.271821,0.037279,0.029874,0.062422,0.547478,0.282496
0.267407,0.416534,0.122568,0.154606,0.149667,0.13639,0.374041,0.063236,-0.107854,0.077322,0.190652,0.221324,0.210586,0.322341,0.41569,0.477114,0.431799,0.36042,-0.304149,0.225621,0.17754,0.054686,0.344584,0.533918,0.327191,0.035344,0.014668,0.0,0.540404,0.399653
0.11121,0.542806,0.117797,0.0,0.061251,0.032162,0.270661,0.248371,0.162619,-0.079457,0.089952,0.177928,0.255633,0.27425,0.115657,0.36329,0.127638,0.083169,0.242318,0.282887,0.319326,0.212829,0.345654,0.39825,0.390641,-0.028232,0.014559,0.187455,0.570933,0.147215
0.175379,0.537218,0.573515,0.098871,0.066832,0.04715,0.148484,0.237442,0.398892,0.155807,-0.007151,0.218612,0.328046,0.222095,0.505926,0.478498,0.272039,0.103333,0.07956,0.105952,0.252164,0.228833,0.264124,0.219522,0.219536,0.0,0.0,0.423769,0.608204,0.160926
0.243733,0.414251,0.655864,0.200592,0.235654,0.207233,-0.08729,0.320074,0.40767,0.125149,0.177471,0.133052,0.012899,9e-06,-0.181693,0.012318,0.121374,0.118936,0.131734,0.113615,0.156707,0.312567,0.121338,0.352794,0.256924,0.0,0.192787,0.703341,0.550082,0.246253
0.26318,0.299722,0.613503,0.516243,0.296764,0.050748,-0.015185,0.119297,0.321818,0.311729,0.26548,0.175165,0.144943,0.079157,0.125727,0.182482,0.154408,0.126771,0.191002,0.157734,0.229419,0.110548,0.062158,0.337924,0.056201,0.110761,0.562891,0.787547,0.464587,0.063411
0.116125,0.410042,0.616982,0.738387,0.646651,0.07072,0.0762,0.19803,0.154719,0.20928,0.258374,0.318319,0.056276,0.258235,0.466441,0.539708,0.395158,0.379274,0.372591,0.161321,0.190199,0.150299,0.156394,0.172478,0.132113,0.454946,0.741025,0.655897,0.339165,0.129283
