y,x,fga,fg,pts,ssce,prla,dist
-2.5,-62.5,0.0,0.0,0.0,-0.85,0.0,6.52
-2.5,-57.5,0.0,0.0,0.0,-0.83,0.0,6.02
-2.5,-52.5,0.0,0.0,0.0,-0.695,0.0,5.52
-2.5,-47.5,0.0,0.0,0.0,-0.626,0.0,5.02
-2.5,-42.5,0.0,0.0,0.0,-0.728,0.0,4.53
-2.5,-37.5,0.0,0.0,0.0,-0.559,0.0,4.03
-2.5,-32.5,0.0,0.0,0.0,-0.624,0.0,3.54
-2.5,-27.5,0.0,0.0,0.0,-0.685,0.0,3.04
-2.5,-22.5,0.0,0.0,0.0,-0.59,0.0,2.55
-2.5,-17.5,0.0,0.0,0.0,-0.86,0.0,2.06
-2.5,-12.5,0.0,0.0,0.0,-0.929,0.0,1.58
-2.5,-7.5,2.0,1.0,2.0,-0.122,-0.245,1.12
-2.5,-2.5,5.0,1.0,2.0,-0.892,-4.46,0.71
-2.5,2.5,1.0,1.0,2.0,0.965,0.965,0.5
-2.5,7.5,2.0,0.0,0.0,-1.165,-2.329,0.71
-2.5,12.5,1.0,0.0,0.0,-0.949,-0.949,1.12
-2.5,17.5,1.0,0.0,0.0,-0.947,-0.947,1.58
-2.5,22.5,0.0,0.0,0.0,-0.74,0.0,2.06
-2.5,27.5,0.0,0.0,0.0,-0.683,0.0,2.55
-2.5,32.5,0.0,0.0,0.0,-0.611,0.0,3.04
-2.5,37.5,0.0,0.0,0.0,-0.599,0.0,3.54
-2.5,42.5,0.0,0.0,0.0,-0.588,0.0,4.03
-2.5,47.5,0.0,0.0,0.0,-0.567,0.0,4.53
-2.5,52.5,0.0,0.0,0.0,-0.632,0.0,5.02
-2.5,57.5,0.0,0.0,0.0,-0.776,0.0,5.52
-2.5,62.5,0.0,0.0,0.0,-0.912,0.0,6.02
-2.5,67.5,0.0,0.0,0.0,-0.894,0.0,6.52
-2.5,72.5,0.0,0.0,0.0,-0.875,0.0,7.02
2.5,-72.5,0.0,0.0,0.0,-0.878,0.0,7.5
2.5,-67.5,0.0,0.0,0.0,-0.997,0.0,7.0
2.5,-62.5,0.0,0.0,0.0,-0.883,0.0,6.5
2.5,-57.5,0.0,0.0,0.0,-0.81,0.0,6.0
2.5,-52.5,0.0,0.0,0.0,-0.609,0.0,5.5
2.5,-47.5,0.0,0.0,0.0,-0.723,0.0,5.0
2.5,-42.5,0.0,0.0,0.0,-0.71,0.0,4.5
2.5,-37.5,0.0,0.0,0.0,-0.586,0.0,4.0
2.5,-32.5,0.0,0.0,0.0,-0.657,0.0,3.5
2.5,-27.5,0.0,0.0,0.0,-0.688,0.0,3.0
2.5,-22.5,0.0,0.0,0.0,-0.853,0.0,2.5
2.5,-17.5,3.0,1.0,2.0,-0.202,-0.607,2.0
2.5,-12.5,3.0,3.0,6.0,1.123,3.369,1.5
2.5,-7.5,19.0,15.0,30.0,0.297,5.647,1.0
2.5,-2.5,15.0,12.0,24.0,0.265,3.979,0.5
2.5,2.5,23.0,18.0,36.0,0.203,4.661,0.0
2.5,7.5,11.0,10.0,20.0,0.512,5.636,0.5
2.5,12.5,1.0,1.0,2.0,0.912,0.912,1.0
2.5,17.5,1.0,1.0,2.0,1.077,1.077,1.5
2.5,22.5,0.0,0.0,0.0,-0.668,0.0,2.0
2.5,27.5,0.0,0.0,0.0,-0.731,0.0,2.5
2.5,32.5,0.0,0.0,0.0,-0.705,0.0,3.0
2.5,37.5,0.0,0.0,0.0,-0.599,0.0,3.5
2.5,42.5,0.0,0.0,0.0,-0.567,0.0,4.0
2.5,47.5,0.0,0.0,0.0,-0.542,0.0,4.5
2.5,52.5,0.0,0.0,0.0,-0.709,0.0,5.0
2.5,57.5,0.0,0.0,0.0,-0.801,0.0,5.5
2.5,62.5,0.0,0.0,0.0,-0.83,0.0,6.0
2.5,67.5,0.0,0.0,0.0,-0.6,0.0,6.5
2.5,72.5,0.0,0.0,0.0,-1.287,0.0,7.0
7.5,-72.5,0.0,0.0,0.0,-0.855,0.0,7.52
7.5,-67.5,0.0,0.0,0.0,-0.575,0.0,7.02
7.5,-62.5,0.0,0.0,0.0,-0.868,0.0,6.52
7.5,-57.5,0.0,0.0,0.0,-0.781,0.0,6.02
7.5,-52.5,0.0,0.0,0.0,-0.624,0.0,5.52
7.5,-47.5,0.0,0.0,0.0,-0.475,0.0,5.02
7.5,-42.5,0.0,0.0,0.0,-0.576,0.0,4.53
7.5,-37.5,0.0,0.0,0.0,-0.557,0.0,4.03
7.5,-32.5,0.0,0.0,0.0,-0.584,0.0,3.54
7.5,-27.5,1.0,1.0,2.0,1.335,1.335,3.04
7.5,-22.5,1.0,0.0,0.0,-0.622,-0.622,2.55
7.5,-17.5,0.0,0.0,0.0,-0.908,0.0,2.06
7.5,-12.5,4.0,3.0,6.0,0.561,2.242,1.58
7.5,-7.5,7.0,5.0,10.0,0.402,2.817,1.12
7.5,-2.5,9.0,3.0,6.0,-0.358,-3.225,0.71
7.5,2.5,12.0,7.0,14.0,0.09,1.075,0.5
7.5,7.5,7.0,6.0,12.0,0.763,5.343,0.71
7.5,12.5,2.0,1.0,2.0,0.141,0.282,1.12
7.5,17.5,0.0,0.0,0.0,-0.865,0.0,1.58
7.5,22.5,2.0,2.0,4.0,1.13,2.259,2.06
7.5,27.5,0.0,0.0,0.0,-0.672,0.0,2.55
7.5,32.5,0.0,0.0,0.0,-0.577,0.0,3.04
7.5,37.5,0.0,0.0,0.0,-0.597,0.0,3.54
7.5,42.5,0.0,0.0,0.0,-0.768,0.0,4.03
7.5,47.5,0.0,0.0,0.0,-0.674,0.0,4.53
7.5,52.5,0.0,0.0,0.0,-0.602,0.0,5.02
7.5,57.5,0.0,0.0,0.0,-0.738,0.0,5.52
7.5,62.5,0.0,0.0,0.0,-0.886,0.0,6.02
7.5,67.5,0.0,0.0,0.0,-0.886,0.0,6.52
7.5,72.5,0.0,0.0,0.0,-0.996,0.0,7.02
12.5,-72.5,0.0,0.0,0.0,-0.831,0.0,7.57
12.5,-67.5,0.0,0.0,0.0,-0.959,0.0,7.07
12.5,-62.5,0.0,0.0,0.0,-0.857,0.0,6.58
12.5,-57.5,0.0,0.0,0.0,-0.775,0.0,6.08
12.5,-52.5,0.0,0.0,0.0,-0.712,0.0,5.59
12.5,-47.5,0.0,0.0,0.0,-0.642,0.0,5.1
12.5,-42.5,0.0,0.0,0.0,-0.519,0.0,4.61
12.5,-37.5,0.0,0.0,0.0,-0.548,0.0,4.12
12.5,-32.5,2.0,0.0,0.0,-0.646,-1.292,3.64
12.5,-27.5,0.0,0.0,0.0,-0.696,0.0,3.16
12.5,-22.5,0.0,0.0,0.0,-0.859,0.0,2.69
12.5,-17.5,1.0,0.0,0.0,-0.939,-0.939,2.24
12.5,-12.5,2.0,0.0,0.0,-0.924,-1.847,1.8
12.5,-7.5,0.0,0.0,0.0,-0.984,0.0,1.41
12.5,-2.5,1.0,0.0,0.0,-0.999,-0.999,1.12
12.5,2.5,7.0,2.0,4.0,-0.341,-2.388,1.0
12.5,7.5,0.0,0.0,0.0,-1.095,0.0,1.12
12.5,12.5,3.0,1.0,2.0,-0.348,-1.045,1.41
12.5,17.5,0.0,0.0,0.0,-0.853,0.0,1.8
12.5,22.5,0.0,0.0,0.0,-0.761,0.0,2.24
12.5,27.5,0.0,0.0,0.0,-0.695,0.0,2.69
12.5,32.5,0.0,0.0,0.0,-0.666,0.0,3.16
12.5,37.5,1.0,0.0,0.0,-0.625,-0.625,3.64
12.5,42.5,0.0,0.0,0.0,-0.626,0.0,4.12
12.5,47.5,0.0,0.0,0.0,-0.481,0.0,4.61
12.5,52.5,0.0,0.0,0.0,-0.664,0.0,5.1
12.5,57.5,0.0,0.0,0.0,-0.653,0.0,5.59
12.5,62.5,0.0,0.0,0.0,-0.963,0.0,6.08
12.5,67.5,0.0,0.0,0.0,-0.982,0.0,6.58
12.5,72.5,0.0,0.0,0.0,-0.774,0.0,7.07
17.5,-72.5,0.0,0.0,0.0,-0.977,0.0,7.65
17.5,-67.5,0.0,0.0,0.0,-1.134,0.0,7.16
17.5,-62.5,0.0,0.0,0.0,-0.835,0.0,6.67
17.5,-57.5,0.0,0.0,0.0,-0.871,0.0,6.18
17.5,-52.5,0.0,0.0,0.0,-0.615,0.0,5.7
17.5,-47.5,0.0,0.0,0.0,-0.451,0.0,5.22
17.5,-42.5,0.0,0.0,0.0,-0.712,0.0,4.74
17.5,-37.5,0.0,0.0,0.0,-0.636,0.0,4.27
17.5,-32.5,0.0,0.0,0.0,-0.626,0.0,3.81
17.5,-27.5,0.0,0.0,0.0,-0.715,0.0,3.35
17.5,-22.5,1.0,0.0,0.0,-0.766,-0.766,2.92
17.5,-17.5,1.0,1.0,2.0,1.103,1.103,2.5
17.5,-12.5,1.0,1.0,2.0,1.027,1.027,2.12
17.5,-7.5,0.0,0.0,0.0,-0.893,0.0,1.8
17.5,-2.5,2.0,0.0,0.0,-0.93,-1.86,1.58
17.5,2.5,1.0,1.0,2.0,1.18,1.18,1.5
17.5,7.5,2.0,1.0,2.0,0.169,0.339,1.58
17.5,12.5,0.0,0.0,0.0,-0.977,0.0,1.8
17.5,17.5,0.0,0.0,0.0,-0.637,0.0,2.12
17.5,22.5,0.0,0.0,0.0,-0.705,0.0,2.5
17.5,27.5,0.0,0.0,0.0,-0.715,0.0,2.92
17.5,32.5,1.0,0.0,0.0,-0.592,-0.592,3.35
17.5,37.5,0.0,0.0,0.0,-0.628,0.0,3.81
17.5,42.5,0.0,0.0,0.0,-0.671,0.0,4.27
17.5,47.5,1.0,0.0,0.0,-0.436,-0.436,4.74
17.5,52.5,0.0,0.0,0.0,-0.668,0.0,5.22
17.5,57.5,0.0,0.0,0.0,-0.759,0.0,5.7
17.5,62.5,0.0,0.0,0.0,-0.813,0.0,6.18
17.5,67.5,0.0,0.0,0.0,-0.906,0.0,6.67
17.5,72.5,0.0,0.0,0.0,-0.901,0.0,7.16
22.5,-72.5,0.0,0.0,0.0,-0.937,0.0,7.76
22.5,-67.5,0.0,0.0,0.0,-0.954,0.0,7.28
22.5,-62.5,0.0,0.0,0.0,-0.821,0.0,6.8
22.5,-57.5,0.0,0.0,0.0,-0.981,0.0,6.32
22.5,-52.5,0.0,0.0,0.0,-0.723,0.0,5.85
22.5,-47.5,0.0,0.0,0.0,-0.616,0.0,5.39
22.5,-42.5,0.0,0.0,0.0,-0.71,0.0,4.92
22.5,-37.5,0.0,0.0,0.0,-0.638,0.0,4.47
22.5,-32.5,0.0,0.0,0.0,-0.595,0.0,4.03
22.5,-27.5,0.0,0.0,0.0,-0.693,0.0,3.61
22.5,-22.5,0.0,0.0,0.0,-0.753,0.0,3.2
22.5,-17.5,1.0,1.0,2.0,1.15,1.15,2.83
22.5,-12.5,0.0,0.0,0.0,-0.912,0.0,2.5
22.5,-7.5,0.0,0.0,0.0,-0.668,0.0,2.24
22.5,-2.5,1.0,0.0,0.0,-0.7,-0.7,2.06
22.5,2.5,0.0,0.0,0.0,-0.79,0.0,2.0
22.5,7.5,1.0,0.0,0.0,-0.866,-0.866,2.06
22.5,12.5,1.0,0.0,0.0,-0.851,-0.851,2.24
22.5,17.5,0.0,0.0,0.0,-0.921,0.0,2.5
22.5,22.5,1.0,0.0,0.0,-0.675,-0.675,2.83
22.5,27.5,0.0,0.0,0.0,-0.575,0.0,3.2
22.5,32.5,0.0,0.0,0.0,-0.623,0.0,3.61
22.5,37.5,0.0,0.0,0.0,-0.564,0.0,4.03
22.5,42.5,0.0,0.0,0.0,-0.634,0.0,4.47
22.5,47.5,0.0,0.0,0.0,-0.514,0.0,4.92
22.5,52.5,0.0,0.0,0.0,-0.687,0.0,5.39
22.5,57.5,0.0,0.0,0.0,-0.771,0.0,5.85
22.5,62.5,0.0,0.0,0.0,-0.864,0.0,6.32
22.5,67.5,0.0,0.0,0.0,-0.964,0.0,6.8
22.5,72.5,0.0,0.0,0.0,-1.283,0.0,7.28
27.5,-72.5,0.0,0.0,0.0,-0.78,0.0,7.91
27.5,-67.5,0.0,0.0,0.0,-1.325,0.0,7.43
27.5,-62.5,0.0,0.0,0.0,-1.202,0.0,6.96
27.5,-57.5,0.0,0.0,0.0,-1.055,0.0,6.5
27.5,-52.5,0.0,0.0,0.0,-0.799,0.0,6.04
27.5,-47.5,0.0,0.0,0.0,-0.663,0.0,5.59
27.5,-42.5,0.0,0.0,0.0,-0.58,0.0,5.15
27.5,-37.5,0.0,0.0,0.0,-0.646,0.0,4.72
27.5,-32.5,0.0,0.0,0.0,-0.713,0.0,4.3
27.5,-27.5,0.0,0.0,0.0,-0.716,0.0,3.91
27.5,-22.5,1.0,0.0,0.0,-0.756,-0.756,3.54
27.5,-17.5,0.0,0.0,0.0,-0.847,0.0,3.2
27.5,-12.5,1.0,1.0,2.0,1.23,1.23,2.92
27.5,-7.5,0.0,0.0,0.0,-0.77,0.0,2.69
27.5,-2.5,0.0,0.0,0.0,-0.726,0.0,2.55
27.5,2.5,0.0,0.0,0.0,-0.732,0.0,2.5
27.5,7.5,0.0,0.0,0.0,-0.72,0.0,2.55
27.5,12.5,1.0,1.0,2.0,1.244,1.244,2.69
27.5,17.5,0.0,0.0,0.0,-0.655,0.0,2.92
27.5,22.5,0.0,0.0,0.0,-0.65,0.0,3.2
27.5,27.5,0.0,0.0,0.0,-0.588,0.0,3.54
27.5,32.5,0.0,0.0,0.0,-0.684,0.0,3.91
27.5,37.5,0.0,0.0,0.0,-0.545,0.0,4.3
27.5,42.5,0.0,0.0,0.0,-0.606,0.0,4.72
27.5,47.5,0.0,0.0,0.0,-0.563,0.0,5.15
27.5,52.5,0.0,0.0,0.0,-0.805,0.0,5.59
27.5,57.5,0.0,0.0,0.0,-0.819,0.0,6.04
27.5,62.5,0.0,0.0,0.0,-1.006,0.0,6.5
27.5,67.5,0.0,0.0,0.0,-0.76,0.0,6.96
27.5,72.5,0.0,0.0,0.0,-1.041,0.0,7.43
32.5,-72.5,0.0,0.0,0.0,-0.718,0.0,8.08
32.5,-67.5,0.0,0.0,0.0,-1.341,0.0,7.62
32.5,-62.5,0.0,0.0,0.0,-0.719,0.0,7.16
32.5,-57.5,0.0,0.0,0.0,-0.87,0.0,6.71
32.5,-52.5,0.0,0.0,0.0,-0.773,0.0,6.26
32.5,-47.5,0.0,0.0,0.0,-0.676,0.0,5.83
32.5,-42.5,0.0,0.0,0.0,-0.648,0.0,5.41
32.5,-37.5,0.0,0.0,0.0,-0.571,0.0,5.0
32.5,-32.5,0.0,0.0,0.0,-0.511,0.0,4.61
32.5,-27.5,0.0,0.0,0.0,-0.745,0.0,4.24
32.5,-22.5,1.0,1.0,2.0,1.34,1.34,3.91
32.5,-17.5,0.0,0.0,0.0,-0.746,0.0,3.61
32.5,-12.5,1.0,1.0,2.0,1.334,1.334,3.35
32.5,-7.5,0.0,0.0,0.0,-0.744,0.0,3.16
32.5,-2.5,0.0,0.0,0.0,-0.704,0.0,3.04
32.5,2.5,2.0,1.0,2.0,0.411,0.822,3.0
32.5,7.5,0.0,0.0,0.0,-0.644,0.0,3.04
32.5,12.5,0.0,0.0,0.0,-0.749,0.0,3.16
32.5,17.5,0.0,0.0,0.0,-0.669,0.0,3.35
32.5,22.5,0.0,0.0,0.0,-0.642,0.0,3.61
32.5,27.5,0.0,0.0,0.0,-0.67,0.0,3.91
32.5,32.5,0.0,0.0,0.0,-0.606,0.0,4.24
32.5,37.5,0.0,0.0,0.0,-0.833,0.0,4.61
32.5,42.5,0.0,0.0,0.0,-0.756,0.0,5.0
32.5,47.5,0.0,0.0,0.0,-0.803,0.0,5.41
32.5,52.5,0.0,0.0,0.0,-0.822,0.0,5.83
32.5,57.5,0.0,0.0,0.0,-0.842,0.0,6.26
32.5,62.5,0.0,0.0,0.0,-0.849,0.0,6.71
32.5,67.5,0.0,0.0,0.0,-0.891,0.0,7.16
32.5,72.5,0.0,0.0,0.0,-0.882,0.0,7.62
37.5,-72.5,0.0,0.0,0.0,-0.65,0.0,8.28
37.5,-67.5,0.0,0.0,0.0,-1.234,0.0,7.83
37.5,-62.5,0.0,0.0,0.0,-1.046,0.0,7.38
37.5,-57.5,0.0,0.0,0.0,-1.067,0.0,6.95
37.5,-52.5,0.0,0.0,0.0,-0.815,0.0,6.52
37.5,-47.5,0.0,0.0,0.0,-0.655,0.0,6.1
37.5,-42.5,0.0,0.0,0.0,-0.744,0.0,5.7
37.5,-37.5,0.0,0.0,0.0,-0.663,0.0,5.32
37.5,-32.5,0.0,0.0,0.0,-0.774,0.0,4.95
37.5,-27.5,0.0,0.0,0.0,-0.714,0.0,4.61
37.5,-22.5,0.0,0.0,0.0,-0.636,0.0,4.3
37.5,-17.5,0.0,0.0,0.0,-0.706,0.0,4.03
37.5,-12.5,0.0,0.0,0.0,-0.686,0.0,3.81
37.5,-7.5,0.0,0.0,0.0,-0.705,0.0,3.64
37.5,-2.5,0.0,0.0,0.0,-0.745,0.0,3.54
37.5,2.5,0.0,0.0,0.0,-0.696,0.0,3.5
37.5,7.5,0.0,0.0,0.0,-0.669,0.0,3.54
37.5,12.5,0.0,0.0,0.0,-0.603,0.0,3.64
37.5,17.5,0.0,0.0,0.0,-0.741,0.0,3.81
37.5,22.5,0.0,0.0,0.0,-0.654,0.0,4.03
37.5,27.5,0.0,0.0,0.0,-0.68,0.0,4.3
37.5,32.5,0.0,0.0,0.0,-0.599,0.0,4.61
37.5,37.5,0.0,0.0,0.0,-0.621,0.0,4.95
37.5,42.5,1.0,0.0,0.0,-0.684,-0.684,5.32
37.5,47.5,0.0,0.0,0.0,-1.05,0.0,5.7
37.5,52.5,0.0,0.0,0.0,-0.945,0.0,6.1
37.5,57.5,0.0,0.0,0.0,-0.739,0.0,6.52
37.5,62.5,0.0,0.0,0.0,-1.021,0.0,6.95
37.5,67.5,0.0,0.0,0.0,-0.973,0.0,7.38
37.5,72.5,0.0,0.0,0.0,-0.645,0.0,7.83
42.5,-72.5,0.0,0.0,0.0,-0.596,0.0,8.5
42.5,-67.5,0.0,0.0,0.0,-0.898,0.0,8.06
42.5,-62.5,0.0,0.0,0.0,-1.086,0.0,7.63
42.5,-57.5,0.0,0.0,0.0,-0.669,0.0,7.21
42.5,-52.5,0.0,0.0,0.0,-0.701,0.0,6.8
42.5,-47.5,0.0,0.0,0.0,-0.68,0.0,6.4
42.5,-42.5,0.0,0.0,0.0,-0.786,0.0,6.02
42.5,-37.5,0.0,0.0,0.0,-0.69,0.0,5.66
42.5,-32.5,0.0,0.0,0.0,-0.67,0.0,5.32
42.5,-27.5,0.0,0.0,0.0,-0.457,0.0,5.0
42.5,-22.5,0.0,0.0,0.0,-0.597,0.0,4.72
42.5,-17.5,0.0,0.0,0.0,-0.63,0.0,4.47
42.5,-12.5,0.0,0.0,0.0,-0.77,0.0,4.27
42.5,-7.5,0.0,0.0,0.0,-0.748,0.0,4.12
42.5,-2.5,1.0,1.0,2.0,1.206,1.206,4.03
42.5,2.5,0.0,0.0,0.0,-0.688,0.0,4.0
42.5,7.5,0.0,0.0,0.0,-0.667,0.0,4.03
42.5,12.5,0.0,0.0,0.0,-0.744,0.0,4.12
42.5,17.5,0.0,0.0,0.0,-0.539,0.0,4.27
42.5,22.5,0.0,0.0,0.0,-0.787,0.0,4.47
42.5,27.5,0.0,0.0,0.0,-0.653,0.0,4.72
42.5,32.5,0.0,0.0,0.0,-0.706,0.0,5.0
42.5,37.5,0.0,0.0,0.0,-0.759,0.0,5.32
42.5,42.5,0.0,0.0,0.0,-0.892,0.0,5.66
42.5,47.5,0.0,0.0,0.0,-0.999,0.0,6.02
42.5,52.5,0.0,0.0,0.0,-0.84,0.0,6.4
42.5,57.5,0.0,0.0,0.0,-0.964,0.0,6.8
42.5,62.5,1.0,0.0,0.0,-0.868,-0.868,7.21
42.5,67.5,0.0,0.0,0.0,-0.661,0.0,7.63
42.5,72.5,0.0,0.0,0.0,-0.941,0.0,8.06
47.5,-72.5,0.0,0.0,0.0,-0.674,0.0,8.75
47.5,-67.5,0.0,0.0,0.0,-1.034,0.0,8.32
47.5,-62.5,0.0,0.0,0.0,-0.829,0.0,7.91
47.5,-57.5,0.0,0.0,0.0,-0.758,0.0,7.5
47.5,-52.5,0.0,0.0,0.0,-0.765,0.0,7.11
47.5,-47.5,0.0,0.0,0.0,-0.758,0.0,6.73
47.5,-42.5,0.0,0.0,0.0,-0.836,0.0,6.36
47.5,-37.5,0.0,0.0,0.0,-0.774,0.0,6.02
47.5,-32.5,0.0,0.0,0.0,-0.663,0.0,5.7
47.5,-27.5,0.0,0.0,0.0,-0.603,0.0,5.41
47.5,-22.5,0.0,0.0,0.0,-0.616,0.0,5.15
47.5,-17.5,0.0,0.0,0.0,-0.695,0.0,4.92
47.5,-12.5,0.0,0.0,0.0,-0.758,0.0,4.74
47.5,-7.5,0.0,0.0,0.0,-0.775,0.0,4.61
47.5,-2.5,0.0,0.0,0.0,-0.947,0.0,4.53
47.5,2.5,0.0,0.0,0.0,-0.733,0.0,4.5
47.5,7.5,0.0,0.0,0.0,-0.783,0.0,4.53
47.5,12.5,0.0,0.0,0.0,-0.559,0.0,4.61
47.5,17.5,0.0,0.0,0.0,-0.542,0.0,4.74
47.5,22.5,0.0,0.0,0.0,-0.537,0.0,4.92
47.5,27.5,0.0,0.0,0.0,-0.704,0.0,5.15
47.5,32.5,0.0,0.0,0.0,-0.676,0.0,5.41
47.5,37.5,0.0,0.0,0.0,-0.788,0.0,5.7
47.5,42.5,0.0,0.0,0.0,-0.908,0.0,6.02
47.5,47.5,0.0,0.0,0.0,-0.811,0.0,6.36
47.5,52.5,0.0,0.0,0.0,-1.235,0.0,6.73
47.5,57.5,0.0,0.0,0.0,-1.193,0.0,7.11
47.5,62.5,0.0,0.0,0.0,-0.903,0.0,7.5
47.5,67.5,0.0,0.0,0.0,-0.689,0.0,7.91
47.5,72.5,0.0,0.0,0.0,-0.682,0.0,8.32
52.5,-72.5,0.0,0.0,0.0,-0.697,0.0,9.01
52.5,-67.5,0.0,0.0,0.0,-0.931,0.0,8.6
52.5,-62.5,0.0,0.0,0.0,-0.774,0.0,8.2
52.5,-57.5,0.0,0.0,0.0,-0.728,0.0,7.81
52.5,-52.5,0.0,0.0,0.0,-1.009,0.0,7.43
52.5,-47.5,0.0,0.0,0.0,-0.81,0.0,7.07
52.5,-42.5,0.0,0.0,0.0,-0.903,0.0,6.73
52.5,-37.5,0.0,0.0,0.0,-0.864,0.0,6.4
52.5,-32.5,0.0,0.0,0.0,-0.846,0.0,6.1
52.5,-27.5,0.0,0.0,0.0,-0.771,0.0,5.83
52.5,-22.5,0.0,0.0,0.0,-0.706,0.0,5.59
52.5,-17.5,0.0,0.0,0.0,-0.709,0.0,5.39
52.5,-12.5,0.0,0.0,0.0,-0.746,0.0,5.22
52.5,-7.5,0.0,0.0,0.0,-0.744,0.0,5.1
52.5,-2.5,0.0,0.0,0.0,-0.878,0.0,5.02
52.5,2.5,0.0,0.0,0.0,-0.637,0.0,5.0
52.5,7.5,0.0,0.0,0.0,-0.845,0.0,5.02
52.5,12.5,0.0,0.0,0.0,-0.722,0.0,5.1
52.5,17.5,0.0,0.0,0.0,-0.735,0.0,5.22
52.5,22.5,0.0,0.0,0.0,-0.688,0.0,5.39
52.5,27.5,0.0,0.0,0.0,-0.795,0.0,5.59
52.5,32.5,0.0,0.0,0.0,-0.84,0.0,5.83
52.5,37.5,0.0,0.0,0.0,-0.836,0.0,6.1
