p_id_retained,b1,b2,b3,b4,b5,player,team,b1_norm,b2_norm,b3_norm,b4_norm,b5_norm
3,0.009243764841852176,0.007910100580826845,0.003306984993425166,0.002829544538035402,0.006630638271420936,D. Ildefonso,NU,0.30893869112633254,0.2643658900812795,0.11052375659942522,0.09456707315903176,0.22160458903393104
10,0.0072221842870308535,0.008159887079917187,0.003653661773505721,4.3595735513963664e-05,0.010437595712601631,J. Clemente,NU,0.24467943011338306,0.2764477395140672,0.12378192594362043,0.001476974180800883,0.3536139302481284
29,0.01827343221606036,0.002524284800947505,0.004639712257949265,7.230327331748576e-10,0.001363133858063928,S. Ildefonso,NU,0.6818301403734347,0.09418774972442648,0.1731199493737977,2.6978265720761574e-08,0.05086213355007526
32,0.010174262429840585,0.005266230436404464,0.013106600969855942,7.892493496693537e-16,0.00028058401318181513,T. Rike,NU,0.3529338187776866,0.18267966167574393,0.4546533729972863,2.737817987961759e-14,0.009733146549255894
36,0.01114038859546498,1.799851942169509e-16,0.015598557219530048,0.004099046609465328,2.7345282312008687e-11,I. Gaye,NU,0.36125531235132713,5.83647572059806e-15,0.5058227199422193,0.13292196681970767,8.867400287079127e-10
44,0.003448696537388246,0.004190955658566644,0.012711790719732163,0.013574271088563131,0.002281517394416642,J. Gallego,NU,0.09524883301392743,0.11574913343749774,0.3510843063300394,0.37490497241009557,0.06301275480843999
50,3.48044864155688e-43,0.0050737290949366175,0.0052409105469487394,3.833030110772544e-06,0.02202971209329364,D. Yu,NU,1.0759332144323192e-41,0.1568474129769664,0.1620155994834164,0.00011849289654377946,0.6810184946430734
53,0.011773508895562676,6.976819660772888e-06,0.0020154076396658393,0.016521530102004415,0.004929393943414089,A. Joson,NU,0.3340304107984474,0.00019794183348627564,0.05717984738242607,0.4687382101585189,0.13985358982712132
65,0.015398283695778756,0.004158945232192704,0.004536554216756886,1.711528685471778e-26,0.003302126076070604,A. Diputado,NU,0.5620650722586128,0.15180898719854266,0.1655923948423927,6.24738778215978e-25,0.120533545700452
74,0.012141861794199885,1.8480553985540929e-13,0.008278350616013466,0.007414032239998023,0.003997565251381765,J. Sinclair,NU,0.38143799650932536,5.805687468782197e-12,0.26006534474657955,0.23291268271817359,0.12558397602011576
75,0.007892394189668377,0.009132970199338229,0.008755888757700522,9.011232662316301e-08,0.0027293646232902265,M. Aquino,NU,0.2768221056539073,0.32033474009252755,0.30710878150903376,3.160648518272347e-06,0.095731212096013
