p_id_retained,player,team,b1_norm,b2_norm,b3_norm,b4_norm,b5_norm
1,A. Melecio,DLSU,0.17507468578212704,0.2742631127727318,0.20465162281847288,0.12272434604907585,0.22328623257759256
11,J. Baltazar,DLSU,0.4273445838545302,0.1311304007639143,0.1906763718554696,0.2508486435260858,1.2159865814339303e-25
13,L. Santillian,DLSU,0.4352911001388548,0.16890536206884524,0.20140029479642213,0.19440324299587786,2.1535065162053867e-27
17,A. Caracut,DLSU,0.2004675331958957,0.2279900511718368,0.20013810088982992,0.25248313186742755,0.11892118287501008
31,F. Serrano,DLSU,0.3933094369146685,0.07353307538579784,0.11052083391903156,0.15744753222270316,0.26518912155779906
45,K. Montalbo,DLSU,0.1451705105649933,0.05522258570622661,0.061234054157838766,0.5579022260396925,0.1804706235312488
57,M. Dyke,DLSU,0.5084083559971008,0.06201131311311925,0.18429167032308896,0.24528866056669105,2.508491768698785e-27
61,J. Manuel,DLSU,0.19190286049438135,0.19802823830998756,0.177527504313718,0.16835350017493336,0.2641878967069796
69,J. Go,DLSU,0.02289043881074475,0.1729467179811631,0.04587484675253977,0.18761984646321914,0.5706681499923332
