p_id_retained,player,team,b1_norm,b2_norm,b3_norm,b4_norm,b5_norm
5,Ju. Gomez de Liaño,UP,0.2551597998100034,0.2147019807910787,0.20794974675954706,0.057097887243794575,0.2650905853955763
6,B. Akhuetie,UP,0.9414907946760686,3.4226823563527673e-07,0.031640383775517575,0.0015932113650757075,0.02527526791510259
7,P. Desiderio,UP,0.2856418723007368,0.25543412986202235,0.0734212772512557,0.1097897314635526,0.27571298912243264
25,J. Manzo,UP,0.6068308093894328,0.26001353429066865,0.038093489800501375,0.09506216651939728,5.480441848471583e-28
27,Ja. Gomez de Liaño,UP,0.5646974665398684,0.17326585450647536,0.016495166480993115,7.19493675419019e-10,0.2455415117531693
72,D. Murrell,UP,0.7996992804644423,5.106601096782149e-08,0.12044539876893215,3.358647308085555e-05,0.07982168322753389
73,D. Dario,UP,0.2284538685444029,0.3255825782043922,0.04155163158946725,1.2419026151314765e-15,0.4044119216617364
77,F. Jaboneta,UP,0.405792622895215,5.60901336531043e-06,5.51486340088089e-87,1.0721787345154644e-33,0.5942017680914197
79,C. Vito,UP,0.3746036750180576,0.2999677118295405,2.2040949852651047e-93,2.7867773481716423e-05,0.32540074537892005
