p_id_retained,player,team,b1_norm,b2_norm,b3_norm,b4_norm,b5_norm
1,A. Melecio,DLSU,0.1750746527164625,0.2742632443599112,0.20465151475286653,0.12272408194198085,0.22328650622877885
11,J. Baltazar,DLSU,0.4273444345790219,0.13113023570772744,0.19067618102749526,0.2508491486857555,1.2159862393823246e-25
13,L. Santillian,DLSU,0.4352908235893532,0.16890518770136034,0.20140011819096648,0.1944038705183201,2.153511740611169e-27
17,A. Caracut,DLSU,0.20046765917251647,0.2279899885381458,0.20013803009943032,0.2524827902453985,0.11892153194450893
31,F. Serrano,DLSU,0.3933093167638655,0.07353302745071061,0.11052079449011634,0.15744717663146732,0.2651896846638403
45,K. Montalbo,DLSU,0.1451710441329598,0.05522220601500986,0.06123404289857411,0.5579012584954213,0.1804714484580349
57,M. Dyke,DLSU,0.5084064723661412,0.06200998885693861,0.18429118785254947,0.2452923509243707,2.508502781602176e-27
61,J. Manuel,DLSU,0.19190216466663454,0.19802750480483094,0.17752695233142154,0.1683552878014484,0.2641880903956645
69,J. Go,DLSU,0.02289093147188772,0.17294614612002798,0.045875158486283006,0.1876179529193008,0.5706698110025006
