p_id_retained,player,team,b1_norm,b2_norm,b3_norm,b4_norm,b5_norm
0,A. Pasaol,UE,0.473871020094229,0.2724469420513341,0.1135102117498137,2.482673393003645e-06,0.1401693434312302
15,P. Manalang,UE,0.3817555468941772,0.3867139891527609,0.06832162264597287,0.047894958129832,0.11531388317725698
22,J. Varilla,UE,0.15497757589812042,0.3059083528623661,0.2360423905487469,0.0003541057417685709,0.3027175749489981
34,C. Conner,UE,0.4160850418385677,0.16599217557129484,0.13980475528740047,7.806252907425023e-05,0.2780399647736628
41,W. Bartolome,UE,0.4710480810207951,0.010502695413328914,0.5184491773738568,4.619201922003688e-08,3.288768061468566e-18
62,J. Cullar,UE,0.3648222736977607,0.2367916155306405,0.12276031517167688,0.17056456145283475,0.10506123414708717
66,M. Maloles,UE,0.12513095846542185,0.2603443256768899,0.19528186792964267,3.699883740194622e-06,0.4192391480443056
81,R. Acuno,UE,0.4790977562917031,3.5420744152903098e-28,0.5209020430883032,9.235658086885886e-15,2.0061998437054372e-07
