player,team,ssce,prla,eppa,elpts,ppa,pts,fga,fg
G. Capacio,DLSU,-0.822887,-4.114435,0.822887,4.114435,0.0,0.0,5.0,0.0
B. Bates,DLSU,0.3739186818181819,8.226211,1.0806267727272727,23.773789,1.4545454545454546,32.0,22.0,16.0
M. Nieto,ADMU,-0.006838408450704159,-0.4855269999999905,0.95050038028169,67.48552699999999,0.9436619718309859,67.0,71.0,28.0
T. Ravena,ADMU,-0.06535013669064738,-9.083668999999986,0.9358537338129496,130.083669,0.8705035971223022,121.0,139.0,54.0
A. Asistio,ADMU,0.19396285393258428,17.262693999999996,0.9071607415730337,80.737306,1.101123595505618,98.0,89.0,35.0
A. Kouame,ADMU,0.15359034848484865,20.273926000000017,1.066106621212121,140.72607399999998,1.2196969696969697,161.0,132.0,80.0
I. Go,ADMU,-0.04448372602739714,-3.2473119999999938,0.9348946849315067,68.247312,0.8904109589041096,65.0,73.0,28.0
T. Tio,ADMU,-0.033537582089552154,-2.247017999999997,0.8395077313432835,56.247018,0.8059701492537313,54.0,67.0,23.0
R. Verano,ADMU,0.040271499999999905,3.8660639999999944,0.8763951666666667,84.133936,0.9166666666666666,88.0,96.0,40.0
A. Wong,ADMU,-0.39957868085106374,-18.780198,0.8676637872340425,40.780198,0.46808510638297873,22.0,47.0,9.0
A. Black,ADMU,-0.18609282608695643,-4.280134999999998,0.9252232608695651,21.280134999999998,0.7391304347826086,17.0,23.0,8.0
J. Mendoza,ADMU,0.06312112727272734,3.471662000000002,0.8823334181818181,48.528338,0.9454545454545454,52.0,55.0,19.0
W. Navarro,ADMU,-0.22708566666666663,-14.987654,0.8786008181818181,57.987654,0.6515151515151515,43.0,66.0,21.0
P. Sarr,ADU,-0.15768010958904122,-23.021296000000007,0.8974061369863015,131.021296,0.7397260273972602,108.0,146.0,54.0
J. Ahanmisi,ADU,0.24747755154639173,48.01064500000001,0.8453059536082473,163.989355,1.092783505154639,212.0,194.0,86.0
V. Magbuhos,ADU,0.013117710526315718,0.49847299999999706,0.9868822894736843,37.501527,1.0,38.0,38.0,19.0
S. Manganti,ADU,0.020762866279069758,3.571213,0.8920278313953488,153.428787,0.9127906976744186,157.0,172.0,71.0
C. Catapusan,ADU,-0.31118697674418605,-13.381039999999999,0.9856055813953488,42.38104,0.6744186046511628,29.0,43.0,14.0
J. Espeleta,ADU,-0.1066878375,-8.535027,0.8441878375,67.535027,0.7375,59.0,80.0,27.0
J. Lastimosa,ADU,0.1724210123456792,13.966102000000006,0.8893073827160493,72.033898,1.0617283950617284,86.0,81.0,37.0
K. Bernardo,ADU,-0.04374547619047631,-0.9186550000000011,0.9961264285714286,20.918655,0.9523809523809523,20.0,21.0,10.0
J. Pingoy,ADU,-0.09092141999999992,-4.546070999999998,0.87092142,43.546071,0.78,39.0,50.0,14.0
E. Mojica,ADU,-0.3777366111111111,-13.598517999999999,0.8777366111111111,31.598518,0.5,18.0,36.0,7.0
S. Camacho,ADU,-0.04842357333333325,-3.631767999999994,0.9550902399999999,71.631768,0.9066666666666666,68.0,75.0,34.0
J. Colonia,ADU,-0.6499202727272725,-14.298245999999995,1.0135566363636361,22.298245999999995,0.36363636363636365,8.0,22.0,4.0
N. Consejo,UST,-0.24237237499999997,-5.816936999999999,0.9507057083333333,22.816937,0.7083333333333334,17.0,24.0,8.0
G. Mahinay,UST,-0.1090812280701755,-6.21763,0.9160987719298246,52.21763,0.8070175438596491,46.0,57.0,23.0
L. Gonzales,FEU,0.013427829268292668,0.5505409999999955,0.9134014390243903,37.449459000000004,0.926829268292683,38.0,41.0,17.0
D. Murrell,UP,-0.130777861111111,-4.708002999999998,1.0196667499999998,36.708003,0.8888888888888888,32.0,36.0,16.0
B. Akhuetie,UP,0.11385669491525441,20.152635000000004,1.083883418079096,191.847365,1.1977401129943503,212.0,177.0,106.0
Ju. Gomez de Liaño,UP,0.10677391666666669,19.21930499999999,0.8876705277777778,159.780695,0.9944444444444445,179.0,180.0,78.0
P. Desiderio,UP,0.0395126457142857,6.914713000000006,0.9204873542857143,161.085287,0.96,168.0,175.0,72.0
J. Manzo,UP,-0.1401226354166667,-13.451773000000003,0.9526226354166667,91.451773,0.8125,78.0,96.0,37.0
C. Vito,UP,0.056756866666666794,1.7027059999999992,0.9765764666666666,29.297294,1.0333333333333334,31.0,30.0,14.0
D. Dario,UP,0.3572233714285713,12.502817999999998,0.8999194857142858,31.497182000000002,1.2571428571428571,44.0,35.0,17.0
Ja. Gomez de Liaño,UP,0.08947302127659573,8.41046399999999,0.953080170212766,89.58953600000001,1.0425531914893618,98.0,94.0,43.0
J. Prado,UP,0.21683095238095218,4.553449999999998,0.9260261904761906,19.446550000000002,1.1428571428571428,24.0,21.0,12.0
J. Spencer,UP,-0.38285160000000007,-1.9142580000000002,0.7828516000000001,3.9142580000000002,0.4,2.0,5.0,1.0
F. Jaboneta,UP,-0.27920796774193546,-8.655446999999999,1.0211434516129032,31.655447,0.7419354838709677,23.0,31.0,10.0
W. Gozum,UP,-0.29532756250000014,-4.725241000000002,0.9203275625000001,14.725241000000002,0.625,10.0,16.0,5.0
J. Lim,UP,-0.6220936470588235,-10.575592,1.0338583529411765,17.575592,0.4117647058823529,7.0,17.0,3.0
S. Belangel,ADMU,-0.021274939999999964,-1.0637469999999993,0.82127494,41.063747,0.8,40.0,50.0,18.0
J. Nieto,ADMU,-0.14876551351351341,-5.504323999999997,0.8784952432432431,32.504324,0.7297297297297297,27.0,37.0,11.0
G. Mamuyac,ADMU,0.17955912500000004,5.745892000000001,0.914190875,29.254108,1.09375,35.0,32.0,16.0
B. Bienes,FEU,0.12617736538461533,6.561222999999998,0.8930534038461538,46.438777,1.0192307692307692,53.0,52.0,19.0
J. Manuel,DLSU,-0.20385280434782616,-9.377229,0.8995049782608696,41.377229,0.6956521739130435,32.0,46.0,13.0
J. Cullar,UE,0.015698840909090794,0.6907489999999967,0.916119340909091,40.309251,0.9318181818181818,41.0,44.0,19.0
M. Maloles,UE,-0.2177879047619048,-9.147092,0.9082640952380953,38.147092,0.6904761904761905,29.0,42.0,12.0
C. Conner,UE,-0.020131876543210026,-1.6306820000000073,0.9584034814814816,77.63068200000001,0.9382716049382716,76.0,81.0,33.0
A. Pasaol,UE,-0.023032306122448998,-6.771498000000008,0.9516037346938776,279.771498,0.9285714285714286,273.0,294.0,125.0
J. Varilla,UE,-0.038241783783783845,-4.244838000000001,0.8580616036036036,95.244838,0.8198198198198198,91.0,111.0,39.0
P. Manalang,UE,-0.1723148000000002,-23.262498000000022,0.9352777629629632,126.26249800000002,0.762962962962963,103.0,135.0,44.0
R. Acuno,UE,-0.25768824999999995,-7.215271000000001,0.9005453928571429,25.215271,0.6428571428571429,18.0,28.0,9.0
W. Bartolome,UE,0.028120463768115944,1.9403119999999987,0.899415768115942,62.059688,0.927536231884058,64.0,69.0,32.0
A. Beltran,UE,-0.08671220000000002,-1.3006829999999994,1.0200455333333334,15.300683,0.9333333333333333,14.0,15.0,7.0
C. Lacap,UE,-0.35267210000000004,-3.526721,0.7526721000000001,7.526721,0.4,4.0,10.0,2.0
J. Sobrevega,UE,0.07097239999999994,0.3548619999999998,0.9290276000000001,4.645138,1.0,5.0,5.0,2.0
R. Morido,NU,-0.40285976470588236,-6.848616,0.9910950588235294,16.848616,0.5882352941176471,10.0,17.0,5.0
M. Salim,NU,0.06197391666666663,0.7436869999999995,1.0213594166666666,12.256313,1.0833333333333333,13.0,12.0,6.0
M. Malonzo,NU,-0.09810185714285702,-0.6867129999999992,0.6695304285714284,4.686712999999999,0.5714285714285714,4.0,7.0,2.0
T. Agustin,UST,-0.12625329166666677,-3.0300790000000006,0.9179199583333334,22.030079,0.7916666666666666,19.0,24.0,9.0
F. Tungcab,UP,-0.2688564,-2.6885639999999995,0.9688564,9.688564,0.7,7.0,10.0,3.0
S. Gagate,UE,-0.2843198888888889,-2.558879,0.7287643333333333,6.558879,0.4444444444444444,4.0,9.0,2.0
J. Strait,UE,0.30294335294117636,5.1500369999999975,0.9323507647058825,15.849963000000002,1.2352941176470589,21.0,17.0,9.0
J. Antiporda,UE,-0.3978374399999999,-9.945935999999996,0.8778374399999999,21.945935999999996,0.48,12.0,25.0,4.0
J. Tibayan,NU,-0.011192499999999939,-0.13430999999999926,1.0111925,12.13431,1.0,12.0,12.0,6.0
J. Lagumen,UST,-0.5233140000000001,-3.1398840000000003,0.8566473333333334,5.139884,0.3333333333333333,2.0,6.0,1.0
M. Daves,ADMU,0.31584644444444443,2.842618,1.2397091111111112,11.157382,1.5555555555555556,14.0,9.0,7.0
B. Andrade,ADMU,0.18081920000000007,2.712288000000001,0.9525141333333332,14.287711999999999,1.1333333333333333,17.0,15.0,6.0
R. Gallardo,UE,0.15924640000000012,2.3886960000000013,0.8407535999999999,12.611303999999999,1.0,15.0,15.0,7.0
K. Zaldivar,ADU,0.0027474000000001775,0.04121100000000233,0.9305859333333332,13.958788999999998,0.9333333333333333,14.0,15.0,7.0
R. Ramirez,FEU,0.08918993333333336,1.3378490000000003,0.9108100666666666,13.662151,1.0,15.0,15.0,6.0
K. Bayquin,FEU,-0.3105202222222223,-2.7946820000000008,0.7549646666666667,6.794682000000001,0.4444444444444444,4.0,9.0,2.0
L. Guion,UE,-0.3725516666666667,-1.117655,1.0392183333333334,3.117655,0.6666666666666666,2.0,3.0,1.0
J. Nunag,FEU,0.9995879999999999,3.9983519999999997,1.000412,4.001648,2.0,8.0,4.0,3.0
D. Longa,UP,-0.978855,-1.95771,0.978855,1.95771,0.0,0.0,2.0,0.0
M. Macion,ADU,-0.5173829999999998,-2.5869149999999994,0.9173829999999998,4.586914999999999,0.4,2.0,5.0,1.0
W. Magbuhos,ADU,-0.7852224999999999,-1.5704449999999999,0.7852224999999999,1.5704449999999999,0.0,0.0,2.0,0.0
D. Ando,UST,-0.12968400000000002,-0.38905199999999995,0.7963506666666667,2.389052,0.6666666666666666,2.0,3.0,1.0
C. Jopia,FEU,1.050373,1.050373,0.949627,0.949627,2.0,2.0,1.0,1.0
I. Maata,ADU,-0.662122,-0.662122,0.662122,0.662122,0.0,0.0,1.0,0.0
