0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.885094,0.886747,0.875,0.816239,0.72549,0.651584,0.624113,0.581402,0.608125,0.648649,0.717201,0.781651,0.83684,0.929577,0.951062,0.951941,0.950649,0.844607,0.953498,0.746082,0.683333,0.632709,0.530052,0.615385,0.75351,0.65509,0.782609,0.8338,0.805699,0.879856
0.773972,0.989698,0.89726,0.860215,0.691176,0.680272,0.674074,0.632185,0.61793,0.645119,0.654129,0.95012,1.10038,0.901994,1.130392,1.191732,1.065,1.085811,1.006036,0.833046,0.680115,0.557048,0.584838,0.636371,0.643836,0.607407,0.65123,0.930818,1.438715,0.858633
0.801315,1.030822,0.85842,0.839458,0.697047,0.622931,0.749622,0.547957,0.623615,0.685088,0.580303,0.842228,0.925576,1.122098,1.293654,1.030423,1.164558,0.94364,0.945266,0.738167,0.679429,0.600083,0.591386,0.581018,0.563415,0.631579,0.777264,0.911528,0.894442,0.875095
0.87849,0.994691,0.898277,0.809261,0.608391,0.723488,0.722424,0.586328,0.65681,0.688234,0.853533,0.86353,0.872223,1.283579,1.340273,1.370899,1.308469,1.087675,0.920833,0.654744,0.732626,0.712437,0.600098,0.565828,0.535515,0.728009,0.802267,0.820126,0.577231,1.293131
0.854585,0.560384,0.863087,0.777604,0.623741,0.434872,0.575906,0.555318,0.521896,0.662122,0.61448,0.906736,0.937224,1.026186,1.024214,1.077,0.949627,0.851004,0.858354,0.870289,0.6723,0.556965,0.591682,0.773734,0.673903,0.60039,0.740395,0.886086,0.886555,0.996244
0.828829,0.958377,0.856574,0.809767,0.713766,0.641745,0.511243,0.546776,0.645293,0.69544,0.862393,0.93897,0.922323,0.983858,0.998795,0.908169,1.094886,1.014914,0.851214,0.761145,0.696663,0.667331,0.604939,0.625438,0.454043,0.664495,0.64975,0.962547,0.981876,0.771459
0.978102,1.136273,0.827226,0.871208,0.613407,0.43712,0.731761,0.635128,0.636044,0.715399,0.765157,0.902461,0.978343,0.89346,0.930154,0.817308,0.829885,0.983223,0.620818,0.680673,0.717121,0.614608,0.628309,0.670829,0.423673,0.667624,0.756456,0.806057,0.906169,0.900977
0.937536,0.953959,0.81716,0.981447,0.725785,0.615361,0.709753,0.632922,0.598229,0.69142,0.750483,0.852503,0.937456,0.633794,0.684589,0.789945,0.866079,0.851762,0.865027,0.671957,0.575025,0.624658,0.559386,0.634273,0.512213,0.689094,0.757074,0.864198,0.963891,1.310757
0.777833,1.340574,1.219416,1.0553,0.799506,0.664732,0.577963,0.64648,0.71315,0.708085,0.756223,0.874382,0.770003,0.77,0.722072,0.732091,0.719679,0.797168,0.65433,0.650173,0.587605,0.684564,0.533582,0.60587,0.562315,0.767034,0.813766,1.00864,0.758261,1.046974
0.713571,1.365708,0.717233,0.86632,0.759725,0.678473,0.648429,0.569523,0.506356,0.749681,0.701038,0.746788,0.665652,0.747737,0.703556,0.588388,0.643968,0.772635,0.670162,0.642772,0.669915,0.605312,0.886938,0.772977,0.81222,0.821549,0.842,0.848282,0.890586,0.882075
0.643488,1.252545,1.046061,1.068299,0.81615,0.652065,0.700184,0.660938,0.77974,0.717188,0.630306,0.706107,0.689916,0.696858,0.730553,0.695107,0.669287,0.602812,0.755917,0.636853,0.680821,0.598418,0.600441,0.685021,1.058283,0.944954,0.729508,1.020631,0.972996,0.631164
0.590617,0.898085,1.087171,0.664579,0.697255,0.676464,0.749353,0.698347,0.669699,0.423257,0.592774,0.629301,0.778916,0.75885,0.816324,0.686045,0.663376,0.753416,0.510275,0.795742,0.653375,0.705842,0.75934,0.891099,1.004468,0.832951,0.963511,0.867996,0.657261,0.954544
0.672768,1.037661,0.829155,0.757339,0.76484,0.755805,0.837385,0.773655,0.659777,0.600783,0.615647,0.695624,0.769579,0.777643,0.965964,0.732617,0.783101,0.557516,0.539109,0.519202,0.708817,0.676988,0.787668,0.908379,0.804317,1.24499,1.19672,0.902576,0.685374,0.678316
0.694396,0.947894,0.773799,0.727854,1.008868,0.809083,0.90302,0.864238,0.862033,0.780631,0.694695,0.708913,0.741905,0.742896,0.879478,0.610473,0.889395,0.722365,0.738196,0.640697,0.795408,0.853049,0.820805,0.836023,1.084459,0.872552,0.826856,0.849123,0.882862,0.809238
0.564029,0.604988,0.785737,0.610448,0.94355,1.005481,0.994209,0.705691,0.7826,0.712842,0.873036,0.77393,0.769396,0.779779,0.787072,0.926732,0.933174,0.768859,0.842039,0.714611,0.760022,0.791011,0.839564,0.784825,0.894053,1.206652,0.830845,1.000167,0.819813,0.813793
0.621094,0.702273,0.69315,0.762243,0.690841,1.083808,0.864442,0.975907,0.9939,0.897687,1.093001,0.761859,0.711245,0.745192,0.726408,0.869225,1.104862,0.82224,0.66888,0.73393,0.810976,1.152674,1.026289,0.770845,0.825092,0.700184,0.905592,0.769627,0.595533,0.806557
0.395336,0.579417,0.765517,0.95894,0.759424,0.944896,0.856581,0.856046,0.664526,0.916619,1.220482,0.614293,0.770755,0.833333,0.725525,0.892216,0.87976,1.095333,0.878089,0.853339,0.861344,0.788707,0.839588,0.584716,0.755091,0.924477,0.986321,0.783788,0.716239,1.252752
0.5,0.489451,0.752542,0.771226,0.653431,0.770323,0.847203,0.706309,1.040905,0.866893,0.914718,0.627722,0.800505,1.032797,0.779163,0.748996,0.757248,0.99351,0.597677,0.816292,0.76368,0.810061,0.616049,0.804976,0.634794,0.703647,0.568943,0.542033,0.796875,0.557052
0.6,0.376468,0.69863,1.264489,0.674901,0.708234,0.662128,0.899975,0.578708,0.744632,0.810444,0.713154,0.709573,0.68303,1.002896,0.915923,0.852806,1.076359,0.90784,0.562337,0.91821,0.693152,0.777361,0.710669,0.783974,0.55352,0.438935,0.430755,0.6,0.514286
0.6,0.45283,0.591549,0.64486,0.33504,0.652174,0.474413,0.664883,0.634252,0.493129,0.595886,0.739753,0.773686,0.591766,0.596857,0.742514,0.538249,1.019638,0.69362,0.567961,0.538618,0.67623,0.668317,0.613208,1.065123,0.581152,0.331366,0.6,0.517241,0.14308
0.207935,0.387097,0.272727,0.42,0.48,0.291234,0.552,0.368094,0.445133,0.5134,0.589412,0.72335,0.73506,0.669147,1.177468,0.723173,0.582049,0.680585,0.594189,0.591127,0.663366,0.401562,0.387126,0.514286,0.475248,0.455696,0.230274,0.266667,0.236842,0.181818
0.666667,0.461538,0.413793,0.28125,0.189411,0.396226,0.391304,0.38961,0.375,0.421053,0.4875,0.570136,0.425409,0.506651,0.674267,0.68932,0.674497,0.707143,0.654321,0.606936,0.356302,0.45,0.416667,0.491803,0.382979,0.230658,0.3,0.164142,0.230769,0.272727
0.461538,0.3,0.26087,0.24,0.052328,0.017305,0.214286,0.2,0.277778,0.33871,0.308824,0.402439,0.428571,0.187236,0.234554,0.22681,0.432692,0.441176,0.375,0.352941,0.436364,0.352941,0.225,0.09938,0.24,0.132098,0.36,0.375,0.285714,0.095643
0.272727,0.428571,0.116418,0.3,2.290952,0.25,0.24,0.115385,0.0,0.181818,0.153846,0.357143,0.533333,0.470588,0.470588,0.45283,0.48,0.545455,0.225,0.153846,0.1875,0.0,0.125,0.25,0.25,0.26087,0.315789,0.375,0.4,0.25
0.333333,0.461538,0.642857,0.5625,0.5,0.45,0.094884,0.285714,0.3,0.3,0.130435,0.029202,0.065889,0.222222,0.115385,0.115385,0.25,0.272727,0.272727,0.15,0.3,0.285714,0.26087,0.26087,0.315789,0.352941,0.352941,0.230769,0.0,0.333333
0.666667,0.545455,0.5,0.6,0.642857,0.6,0.4,0.352941,0.333333,0.352941,0.333333,0.285714,0.091316,0.285714,0.272727,0.272727,0.285714,0.3,0.285714,0.352941,0.333333,0.352941,0.352941,0.4,0.4,0.071552,0.078508,0.3,0.3,0.3
1.0,0.666667,0.545455,0.5,0.210549,0.190375,0.5,0.545455,0.461538,0.4,0.4,0.352941,0.129172,0.352941,0.352941,2.255164,0.4,0.428571,0.4,0.461538,0.461538,0.172455,0.5,0.3,0.0,0.333333,0.3,0.333333,0.375,0.428571
1.2,1.0,2.289594,0.75,0.666667,0.666667,0.333333,0.0,0.0,0.214286,0.25,0.428571,0.428571,0.428571,0.428571,0.461538,0.545455,0.545455,0.545455,0.333333,0.3,0.0,0.0,0.375,0.428571,0.181292,0.5,0.6,0.75,0.75
