team,p-value 1t,p-value 2t,unpaired-t,dof,sp,se
NU,0.07043029470407558,0.14086058940815116,-1.4745023696048318,612,0.5853058417059045,0.047267125120332654
UST,0.002975460548076122,0.005950921096152244,-2.7604725519252584,591,0.5898585342027156,0.04844524245380589
FEU,0.04509841128992423,0.09019682257984846,-1.6969182312176159,642,0.6332168572076775,0.05005557326852295
DLSU,0.2922990760031994,0.5845981520063988,-0.5469732216283975,607,0.5969466278506668,0.048393677709806314
ADU,0.3404001272740166,0.6808002545480332,-0.4115656802236388,619,0.6018864393462219,0.048351464075851544
UP,0.0007241355848320357,0.0014482711696640713,-3.199269806049055,618,0.6233123838824041,0.050109735966404646
UE,0.0014355477890068218,0.0028710955780136436,-2.993439014416361,605,0.618634430755202,0.05023071515406339
