player,team,tlow,plow,tupp,pupp,dof
K. Montalbo,DLSU,-1.2957622350845488,0.8938122699300518,-1.2957622350845488,0.10618773006994821,17.0
L. Santillian,DLSU,-0.771131625697816,0.7783300154048343,-0.771131625697816,0.22166998459516568,67.0
A. Melecio,DLSU,-0.3619066099671782,0.6404421071623999,-0.3619066099671782,0.3595578928376001,45.0
J. Go,DLSU,-1.0377885496473467,0.8121649498550962,-1.0377885496473467,0.18783505014490376,3.0
F. Serrano,DLSU,-2.4102085384456196,0.9892496918596149,-2.4102085384456196,0.010750308140385193,34.0
M. Dyke,DLSU,-0.15634737011936933,0.5615388009007224,-0.15634737011936933,0.4384611990992776,27.0
M. Nieto,ADMU,0.02549550335994075,0.48993107889105686,0.02549550335994075,0.5100689211089431,25.0
T. Ravena,ADMU,-0.6327421989140989,0.7353665564115126,-0.6327421989140989,0.2646334435884875,61.0
A. Asistio,ADMU,-1.5921682533862582,0.9287844012222812,-1.5921682533862582,0.0712155987777188,10.0
A. Kouame,ADMU,6.004920718463411,1.4513303628956848e-08,6.004920718463411,0.9999999854866963,103.0
I. Go,ADMU,1.6102266692976561,0.06021205257290455,1.6102266692976561,0.9397879474270955,24.0
T. Tio,ADMU,44.18769604918737,5.6025650993359705e-08,44.18769604918737,0.999999943974349,5.0
R. Verano,ADMU,-0.04319327865838938,0.517087758286265,-0.04319327865838938,0.48291224171373504,31.0
A. Wong,ADMU,-1.1926673975483213,0.8609891018264663,-1.1926673975483213,0.1390108981735337,6.0
J. Mendoza,ADMU,0.4684320204727102,0.32959328175717684,0.4684320204727102,0.670406718242823,5.0
W. Navarro,ADMU,1.1251237034152235,0.13633115359386674,1.1251237034152235,0.8636688464061333,22.0
P. Sarr,ADU,-4.273660654814459,0.9999739558706917,-4.273660654814459,2.6044129308357462e-05,81.0
J. Ahanmisi,ADU,0.6797022774780808,0.25104148719027924,0.6797022774780808,0.7489585128097207,29.0
V. Magbuhos,ADU,1.840629803440065,0.03855832230538866,1.840629803440065,0.9614416776946113,26.0
S. Manganti,ADU,2.099529091077555,0.02027414489521972,2.099529091077555,0.9797258551047803,53.0
C. Catapusan,ADU,-1.75798587020877,0.9542506037526634,-1.75798587020877,0.04574939624733666,24.0
J. Espeleta,ADU,-3.188003023284018,0.9973076264366754,-3.188003023284018,0.002692373563324615,17.0
J. Lastimosa,ADU,1.325268154443004,0.09830548141628757,1.325268154443004,0.9016945185837124,26.0
J. Pingoy,ADU,-6.964297521367938,0.989999277766368,-6.964297521367938,0.010000722233632,2.0
E. Mojica,ADU,-0.07212120694392365,0.5264777441346407,-0.07212120694392365,0.47352225586535923,3.0
S. Camacho,ADU,0.5606881491575562,0.2888090674849265,0.5606881491575562,0.7111909325150735,48.0
G. Mahinay,UST,-2.9620875585887547,0.9971394256318753,-2.9620875585887547,0.002860574368124639,32.0
L. Gonzales,FEU,-1.3262916459350018,0.8970129584365635,-1.3262916459350018,0.10298704156343651,14.0
D. Murrell,UP,0.43836121373181797,0.33252249799616695,0.43836121373181797,0.667477502003833,24.0
B. Akhuetie,UP,3.165317111369157,0.000942919403299023,3.165317111369157,0.999057080596701,146.0
Ju. Gomez de Liaño,UP,2.599340659946447,0.005984052822850483,2.599340659946447,0.9940159471771496,55.0
P. Desiderio,UP,2.2938803206668563,0.012719107400641727,2.2938803206668563,0.9872808925993583,58.0
J. Manzo,UP,-2.6822113616826457,0.9951580875061775,-2.6822113616826457,0.004841912493822496,54.0
C. Vito,UP,1.7167257368930777,0.06008027201602657,1.7167257368930777,0.9399197279839735,9.0
D. Dario,UP,-0.9951878593184657,0.8236030751439101,-0.9951878593184657,0.17639692485608996,7.0
Ja. Gomez de Liaño,UP,0.3090159061563702,0.3793523740384984,0.3090159061563702,0.6206476259615017,46.0
F. Jaboneta,UP,-1.2498228127146687,0.8824048119026395,-1.2498228127146687,0.11759518809736044,12.0
S. Belangel,ADMU,0.2619019392330633,0.399356354304384,0.2619019392330633,0.6006436456956159,10.0
J. Nieto,ADMU,-0.47205505212718013,0.6716145947982384,-0.47205505212718013,0.3283854052017616,5.0
G. Mamuyac,ADMU,2.54440925658493,0.014570999270032185,2.54440925658493,0.9854290007299678,10.0
B. Bienes,FEU,0.1302303154826448,0.45032033724897724,0.1302303154826448,0.5496796627510229,6.0
J. Manuel,DLSU,-0.8949435808047229,0.8029391747740564,-0.8949435808047229,0.19706082522594365,9.0
J. Cullar,UE,-0.37592072326608694,0.6443151588081304,-0.37592072326608694,0.3556848411918696,18.0
M. Maloles,UE,0.30411006399856955,0.3866466990833225,0.30411006399856955,0.6133533009166776,5.0
C. Conner,UE,-1.5906308543225178,0.9392375603253035,-1.5906308543225178,0.06076243967469651,32.0
A. Pasaol,UE,1.506268649003161,0.06715025164251497,1.506268649003161,0.932849748357485,137.0
J. Varilla,UE,0.5867973401656706,0.28231383805888266,0.5867973401656706,0.7176861619411175,18.0
P. Manalang,UE,-4.444725178665252,0.999974076860009,-4.444725178665252,2.592313999091365e-05,48.0
R. Acuno,UE,-2.0001508469195133,0.9665888474795262,-2.0001508469195133,0.03341115252047374,13.0
W. Bartolome,UE,0.6891586893473444,0.24819755418198503,0.6891586893473444,0.751802445818015,28.0
