player,team,fga,fga_cells,w_ssce,upper,lower,ci95,w_var,stdev,sterr,tstat,tval,ftr,wss,erange,nerange,perange,terange
H. Cani,FEU,120.0,95,0.034425,0.23492315532766805,-0.1660731553276681,0.20049815532766807,0.9672720386414009,0.9834998925477323,0.10090495990320486,0.34116261512836316,1.987,True,91.03615429166668,38,-19,40.0,6.474
B. Ebona,FEU,51.0,28,0.1666470588235294,0.46552323970614107,-0.1322291220590823,0.2988761808826117,0.5963218693664829,0.7722187963048316,0.14593563519658773,1.141921632773528,2.048,True,16.87828525490196,14,0,50.0,2.385
J. Parker,FEU,94.0,79,-0.20893617021276598,0.004732436568532811,-0.42260477699406473,0.2136686067812988,0.9071063763972561,0.9524213229434,0.10715577070275767,-1.94983591497223,1.994,True,74.20298889361703,23,-33,29.114,3.918
A. Stockton,FEU,49.0,36,-0.022489795918367316,0.3086125584905168,-0.3535921503272514,0.3311023544088841,0.966260912429345,0.9829857132376568,0.16383095220627614,-0.13727440154318876,2.021,True,33.837340408163264,15,-6,41.667,2.555
A. Tolentino,FEU,117.0,93,0.1935299145299145,0.4223716367812483,-0.035311807721419286,0.22884172225133378,1.2335524764504664,1.110654075961758,0.11516946263277995,1.6803926154191442,1.987,True,116.97003382051281,42,-9,45.161,7.155
W. Comboy,FEU,119.0,91,-0.017210084033613453,0.20922540281809673,-0.24364557088532365,0.2264354868517102,1.1817745651782283,1.0870945520874569,0.11395847350362867,-0.15102066133823255,1.987,True,106.38666388235295,34,-23,37.363,5.792
P. Orizu,FEU,51.0,28,0.3518627450980392,0.6232097676904371,0.08051572250564137,0.27134702259239785,0.4915279833682202,0.7010905671653415,0.13249366337519425,2.6556948923786474,2.048,False,16.73786250980392,16,4,57.143,2.726
J. Baltazar,DLSU,149.0,95,0.03801342281879194,0.2067910072652715,-0.13076416162768761,0.16877758444647956,0.6854209979615641,0.8279015629660111,0.08494090812605916,0.4475278597490029,1.987,True,64.56685073825504,38,-19,40.0,6.474
A. Caracut,DLSU,127.0,92,-0.05899212598425198,0.13356108541820805,-0.25154533738671203,0.19255321140246004,0.863959979516794,0.9294944752481287,0.09690649793782588,-0.6087530479339028,1.987,True,78.94052466141731,30,-32,32.609,5.111
K. Montalbo,DLSU,61.0,49,-0.20513114754098363,0.06537431325245699,-0.4756366083344242,0.2705054607934406,0.883075940775329,0.9397212037489252,0.13424588624984646,-1.5280255750944343,2.015,True,44.449505754098354,14,-21,28.571,2.385
L. Santillian,DLSU,141.0,89,0.0082695035460993,0.18394403360606376,-0.16740502651386518,0.17567453005996447,0.6935878148403455,0.8328191969691534,0.08827865832159018,0.09367500258074085,1.99,True,61.041813943262405,38,-13,42.697,6.474
A. Melecio,DLSU,203.0,142,0.0780295566502463,0.24409069363702351,-0.08803158033653091,0.1660611369867772,0.9988355200649034,0.9994175904319993,0.08386926110443294,0.9303713377549003,1.98,True,141.70039119211822,57,-28,40.141,9.71
J. Go,DLSU,37.0,34,0.3797027027027028,0.8211106863618642,-0.06170528095645872,0.4414079836591615,1.6219096501317039,1.273542166609219,0.2184106796928063,1.7384804774050107,2.021,True,58.42493929729729,17,0,50.0,2.896
F. Serrano,DLSU,89.0,61,-0.10096629213483145,0.1500009526934259,-0.35193353696308877,0.25096724482825733,0.9605145091444682,0.9800584212915413,0.12548362241412866,-0.8046172894309376,2.0,True,58.25271626966292,25,-11,40.984,4.259
M. Dyke,DLSU,50.0,39,-0.0164,0.27844488940376405,-0.3112448894037641,0.2948448894037641,0.8300785452631577,0.9110864642080672,0.1458905934704424,-0.11241300490920726,2.021,True,31.553474159999993,15,-9,38.462,2.555
M. Nieto,ADMU,71.0,56,-0.007338028169014112,0.27598539608361566,-0.29066145242164393,0.2833234242526298,1.11376384985663,1.0553501077162166,0.14102709022032345,-0.052032755958802496,2.009,True,61.260027154929574,20,-16,35.714,3.407
T. Ravena,ADMU,139.0,87,-0.06584172661870505,0.1215500936693335,-0.2532335469067436,0.18739182028803855,0.7714616815346116,0.8783289142084596,0.09416674386333596,-0.6992036032833527,1.99,True,66.72286117985611,30,-27,34.483,5.111
A. Asistio,ADMU,89.0,71,0.19302247191011238,0.4636144977064881,-0.07756955388626333,0.2705920257963757,1.3074889548650062,1.1434548328924086,0.1357031222649828,1.4223878470032847,1.994,True,94.16952174157302,29,-13,40.845,4.94
A. Kouame,ADMU,132.0,51,0.15474242424242426,0.31273844392951466,-0.003253595444666163,0.15799601968709043,0.31542970869146003,0.5616312924788469,0.07864411134250394,1.967628873934421,2.009,True,16.992691545454544,29,7,56.863,4.94
I. Go,ADMU,73.0,61,-0.04463013698630138,0.22454757079923301,-0.31380784477183576,0.2691777077855344,1.1049637351222867,1.051172552496633,0.1345888538927672,-0.3316035146703913,2.0,True,66.41932690410958,20,-21,32.787,3.407
T. Tio,ADMU,67.0,59,-0.031164179104477625,0.23996725419726936,-0.3022956124062246,0.271131433301747,1.0746124751538242,1.0366351697457616,0.1349584038336222,-0.23091692120853083,2.009,True,62.3848247164179,20,-19,33.898,3.407
R. Verano,ADMU,96.0,82,0.038708333333333324,0.2670250110692224,-0.18960834440255575,0.22831667773588907,1.0794013881601507,1.0389424373660703,0.11473199886225581,0.3373804493705851,1.99,True,87.55437591666666,31,-20,37.805,5.281
A. Wong,ADMU,47.0,42,-0.4002978723404255,-0.12456635293656837,-0.6760293917442827,0.27573151940385715,0.7864516309554039,0.8868210817044236,0.13683946372399858,-2.9253101513742794,2.015,True,38.974529106382974,7,-28,16.667,1.193
J. Mendoza,ADMU,55.0,49,0.06450909090909089,0.399380703733867,-0.2703625219156852,0.3348716128247761,1.3533266892148763,1.1633257021208103,0.1661893860172586,0.3881661305517531,2.015,True,65.16359080000001,18,-13,36.735,3.066
W. Navarro,ADMU,66.0,53,-0.2277878787878788,-0.0009369755906172839,-0.4546387819851403,0.2268509031972615,0.6757670648619057,0.8220505245189652,0.11291732364224068,-2.017297890530827,2.009,True,37.88991521212121,16,-21,30.189,2.726
P. Sarr,ADU,146.0,74,-0.15848630136986303,-0.00560535093742956,-0.3113672518022965,0.15288095043243347,0.4349989010107527,0.6595444647715215,0.07667048667624547,-2.0671096303209753,1.994,True,33.61364494520548,28,-18,37.838,4.77
J. Ahanmisi,ADU,194.0,143,0.2472061855670103,0.4267476294036068,0.06766474173041384,0.17954144383659645,1.175804407166348,1.0843451513085434,0.09067749688716993,2.7262131626175026,1.98,False,175.70308425773194,72,1,50.35,12.266
V. Magbuhos,ADU,38.0,24,0.011526315789473688,0.3283292914437798,-0.3052766598648325,0.31680297565430615,0.5742881320004818,0.7578180071761833,0.15468895295620416,0.07451285673086844,2.048,True,13.21181557894737,10,-4,41.667,1.704
S. Manganti,ADU,172.0,117,0.020593023255813952,0.18503336563567316,-0.14384731912404528,0.16444034237985922,0.8037468258250031,0.896519283576769,0.0828832370866226,0.24845824052807994,1.984,True,93.28424829069766,48,-21,41.026,8.177
C. Catapusan,ADU,43.0,36,-0.31016279069767444,-0.0029831864889500737,-0.6173423949063988,0.30717960420872437,0.8316768763965078,0.9119631990362921,0.15199386650604868,-2.0406270188891558,2.021,True,32.57192511627907,10,-16,27.778,1.704
J. Espeleta,ADU,80.0,67,-0.1075625,0.13553655339852227,-0.3506615533985223,0.24309905339852228,0.9898772585345647,0.9949257552875815,0.12154952669926114,-0.8849273454279427,2.0,True,66.10706838750002,22,-23,32.836,3.748
J. Lastimosa,ADU,81.0,68,0.17159259259259257,0.43112620719993405,-0.0879410220147489,0.2595336146073415,1.145080850889585,1.0700845064244155,0.12976680730367074,1.3223149752851993,2.0,True,78.72261022222222,32,-4,47.059,5.451
J. Pingoy,ADU,50.0,43,-0.09242,0.24691507142424218,-0.4317550714242422,0.3393350714242422,1.2194832798761905,1.1043021687365242,0.16840450194751472,-0.5487976801760549,2.015,True,51.585580379999996,12,-19,27.907,2.044
E. Mojica,ADU,36.0,32,-0.37822222222222224,-0.02916935758468142,-0.727275086859763,0.3490528646375408,0.9545523791318198,0.9770119646820196,0.1727129463817619,-2.189889236132918,2.021,True,34.16878933333333,7,-18,21.875,1.193
S. Camacho,ADU,75.0,46,-0.04994666666666665,0.18397294618816362,-0.28386627952149696,0.2339196128548303,0.6199276450923457,0.7873548406483227,0.11608913789321602,-0.430244100120804,2.015,True,28.011498826666667,19,-8,41.304,3.237
G. Mahinay,UST,57.0,39,-0.10978947368421056,0.15413418485595232,-0.3737131322243734,0.26392365854016286,0.6651025694707684,0.8155382084677384,0.13059062767944724,-0.840714801935894,2.021,True,25.74399305263158,16,-7,41.026,2.726
L. Gonzales,FEU,41.0,35,0.01682926829268296,0.4003404790270662,-0.3666819424417003,0.38351121073438327,1.260351099835532,1.122653597435795,0.18976309289182747,0.08868567663089426,2.021,True,42.86185024390244,14,-7,40.0,2.385
D. Murrell,UP,36.0,26,-0.1321111111111111,0.15852775469979505,-0.4227499769220172,0.29063886581090614,0.5236255427160494,0.7236197500870533,0.1419135086967315,-0.9309269591341859,2.048,True,13.544425555555557,10,-6,38.462,1.704
B. Akhuetie,UP,177.0,54,0.11555367231638419,0.2759168448643117,-0.04480950023154334,0.16036317254792753,0.34406711458971334,0.5865723438670744,0.0798223855390381,1.4476349151438386,2.009,True,18.956600237288132,26,-2,48.148,4.429
Ju. Gomez de Liaño,UP,180.0,124,0.10688888888888888,0.2761291228404155,-0.06235134506263777,0.16924023395152665,0.9059381291980326,0.9518078215680057,0.08547486563208417,1.2505300604856016,1.98,True,112.84711897777777,52,-20,41.935,8.859
P. Desiderio,UP,175.0,109,0.03972000000000002,0.2242839214594079,-0.14484392145940783,0.18456392145940786,0.9432716470645502,0.9712217290941086,0.09302617009042735,0.4269766234747669,1.984,True,102.04530482857143,39,-31,35.78,6.644
J. Manzo,UP,96.0,62,-0.13847916666666668,0.05370082772599427,-0.33065916105932763,0.19217999439266095,0.5724638287938296,0.7566133945376791,0.09608999719633048,-1.4411402925085628,2.0,True,36.109235291666664,20,-22,32.258,3.407
C. Vito,UP,30.0,24,0.053700000000000005,0.4343702955251648,-0.32697029552516477,0.3806702955251648,0.8291809495652175,0.9105937346397774,0.18587416773689686,0.2889051268060651,2.048,True,19.140370400000002,11,-2,45.833,1.874
D. Dario,UP,35.0,32,0.35642857142857143,0.8327086785697486,-0.11985153571260576,0.4762801071411772,1.7772242749177087,1.3331257536023031,0.23566556513665374,1.5124338221491616,2.021,True,59.159274971428566,16,0,50.0,2.726
Ja. Gomez de Liaño,UP,94.0,69,0.08881914893617021,0.33143762176471336,-0.1537993238923729,0.24261847282854312,1.0153992279195403,1.0076701979911584,0.12130923641427156,0.732171362721734,2.0,True,69.59147754255319,31,-7,44.928,5.281
F. Jaboneta,UP,31.0,23,-0.27877419354838706,0.16066944276206868,-0.7182178298588429,0.43944363631045574,1.0589471622363067,1.0290515838558856,0.21457208804221473,-1.2992099582567387,2.048,True,25.08428374193548,7,-9,30.435,1.193
S. Belangel,ADMU,50.0,44,-0.022499999999999992,0.28079399914789294,-0.325793999147893,0.30329399914789296,0.9968509125581394,0.9984242147294603,0.15051811372103868,-0.14948366973094118,2.015,True,42.886864239999994,16,-12,36.364,2.726
J. Nieto,ADMU,37.0,30,-0.14827027027027023,0.22382263304175476,-0.5203631735822952,0.372092903312025,0.9961220493186569,0.9980591411928739,0.18221983511852352,-0.8136889717512309,2.042,True,29.54706162162162,9,-12,30.0,1.533
G. Mamuyac,ADMU,32.0,27,0.17721874999999998,0.6031587800901885,-0.24872128009018862,0.4259400300901886,1.1678868649714544,1.080688144180112,0.2079785303174749,0.8521011747197138,2.048,True,31.213033593750005,12,-3,44.444,2.044
B. Bienes,FEU,52.0,43,0.12621153846153843,0.4600708024019923,-0.2076477254789154,0.33385926394045384,1.1804435343142436,1.086482183155455,0.165686979623054,0.7617468720153863,2.015,True,50.263590596153854,16,-11,37.209,2.726
J. Manuel,DLSU,46.0,40,-0.2051521739130435,0.12887382344346035,-0.5391781712695474,0.33402599735650385,1.0991840788134362,1.0484198008495624,0.16576972573523763,-1.2375732239595203,2.015,True,44.55167565217391,13,-14,32.5,2.215
J. Cullar,UE,44.0,35,0.01636363636363638,0.329310210479933,-0.29658293775266026,0.3129465741162966,0.8392199908847837,0.9160895103016865,0.1548473894687267,0.10567589430974045,2.021,True,28.542851590909095,12,-11,34.286,2.044
M. Maloles,UE,42.0,37,-0.21823809523809526,0.13620176487782584,-0.5726779553540163,0.3544398601159211,1.13803130813807,1.0667855024033979,0.17537845626715542,-1.2443837166958032,2.021,True,42.73135814285714,9,-19,24.324,1.533
C. Conner,UE,81.0,57,-0.016913580246913588,0.20919607808373147,-0.24302323857755864,0.22610965833064506,0.7220266200437652,0.8497214955759124,0.11254836153839974,-0.1502783338266807,2.009,True,40.44979666666667,23,-11,40.351,3.918
A. Pasaol,UE,294.0,151,-0.02254421768707483,0.09813465442828734,-0.143223089802437,0.12067887211536217,0.5632037682018295,0.7504690321404538,0.06107230370210636,-0.36913979529967017,1.976,True,84.55730973469387,56,-39,37.086,9.54
J. Varilla,UE,111.0,96,-0.03776576576576577,0.1714944529214552,-0.24702598445298674,0.20926021868722097,1.064752941427345,1.0318686648151232,0.10531465459850074,-0.35859934127632226,1.987,True,101.28844972972973,36,-24,37.5,6.133
P. Manalang,UE,135.0,93,-0.1723777777777778,0.018042179732131347,-0.36279773528768694,0.19041995750990914,0.854106726505636,0.9241789472313444,0.09583289255657229,-1.798732910790722,1.987,True,81.34122997777777,27,-39,29.032,4.6
R. Acuno,UE,28.0,23,-0.2553571428571429,0.09651625785586326,-0.607230543570149,0.35187340071300616,0.6789547140538033,0.8239870836692789,0.17181318394189754,-1.4862488256052435,2.048,True,16.436770928571427,7,-9,30.435,1.193
W. Bartolome,UE,69.0,48,0.029420289855072466,0.2467274536411143,-0.18788687393096937,0.21730716378604184,0.5582634865730873,0.747170319654821,0.1078447462958024,0.2728022538471824,2.015,True,26.279930434782614,21,-6,43.75,3.578
