team,p-value 1t,p-value 2t,unpaired-t,dof,sp,se
NU,0.08629817519631622,0.17259635039263244,1.365506655034645,611,0.580199677398614,0.04689561477760218
FEU,0.16355250407592659,0.32710500815185317,0.9807115413156604,641,0.6287940308858254,0.04975117061050796
DLSU,0.012945507938399457,0.025891015876798915,2.233336287042663,606,0.591918593337602,0.04802757062786544
ADMU,0.002975460548076122,0.005950921096152244,2.7604725519252584,591,0.5898585342027156,0.04844524245380589
ADU,0.009012702335155831,0.018025404670311662,2.371420476640295,618,0.5970052629774019,0.048001592287918476
UP,0.2967531494923074,0.5935062989846148,-0.5340398737932787,617,0.6186270182496647,0.04977681350363604
UE,0.3694713998048915,0.738942799609783,-0.333406982640714,604,0.6138035172675821,0.049881439996818495
