team,p-value 1t,p-value 2t,unpaired-t,dof,sp,se
NU,0.17825329063450096,0.3565065812690019,-0.9227228554049802,627,0.5874214109999395,0.04684553106900981
UST,0.012945507938399457,0.025891015876798915,-2.233336287042663,606,0.591918593337602,0.04802757062786544
FEU,0.11881448292214337,0.23762896584428675,-1.182010996497644,657,0.6340334338328404,0.04946668789315546
ADMU,0.2922990760031994,0.5845981520063988,0.5469732216283975,607,0.5969466278506668,0.048393677709806314
ADU,0.4454399504324014,0.8908799008648028,0.13724603078755288,634,0.6035355505763278,0.04787200448341356
UP,0.003555766369974336,0.007111532739948672,-2.700366767696137,633,0.6244095456005719,0.04956531129925781
UE,0.006475660856685408,0.012951321713370816,-2.492315287656134,620,0.6198764186727177,0.0497098169218159
