player,team,fga,fga_cells,w_ssce,upper,lower,ci95,w_var,stdev,sterr,tstat,tval,ftr,wss,erange,nerange,perange,terange
A. Stockton,FEU,9.0,9,0.07800000000000004,1.0764420093726026,-0.9204420093726025,0.9984420093726025,2.1390862499999996,1.462561537166898,0.48752051238896604,0.1599932680120095,2.048,True,17.167445999999998,3,-3,33.333,0.61
A. Tolentino,FEU,59.0,49,0.37559322033898307,0.7494036125305752,0.0017828281473909469,0.3738103921915921,1.6863538981734176,1.2985968959509404,0.18551384227870577,2.024610216280856,2.015,False,87.85743020338982,24,-1,48.98,4.878
W. Comboy,FEU,58.0,44,0.07718965517241382,0.46697905530527595,-0.3125997449604483,0.3897894001328621,1.646503374581755,1.2831614764252217,0.19344387103367847,0.3990286937494915,2.015,True,71.06180779310345,15,-14,34.091,3.049
P. Orizu,FEU,0.0,0,,,,,,,,,2.048,False,,0,0,,0.0
J. Baltazar,DLSU,20.0,18,-0.52165,-0.06495652711684163,-0.9783434728831583,0.4566934728831583,0.8950807349999998,0.9460870652323706,0.22299485980622963,-2.339291589291723,2.048,True,20.114509499999997,2,-14,11.111,0.407
A. Caracut,DLSU,43.0,35,-0.04039534883720935,0.3724409049299827,-0.45323160260440143,0.4128362537671921,1.4604647330830653,1.2084968899765798,0.20427325767797727,-0.19775152800906437,2.021,True,49.71291337209301,9,-17,25.714,1.829
K. Montalbo,DLSU,24.0,22,-0.41300000000000003,0.044951482959314004,-0.8709514829593141,0.45795148295931404,1.1000228730158728,1.0488197523959362,0.22360912253872756,-1.8469729468594076,2.048,True,26.852998333333332,3,-16,13.636,0.61
L. Santillian,DLSU,25.0,23,-0.04291999999999997,0.4732953925692073,-0.5591353925692072,0.5162153925692072,1.4612678587636365,1.2088291271985616,0.2520582971529332,-0.17027806854522548,2.048,True,32.1902618,6,-11,26.087,1.22
A. Melecio,DLSU,92.0,64,0.18079347826086956,0.48208671919025986,-0.12049976266852075,0.3012932409293903,1.4524418724757704,1.2051729637175612,0.15064662046469515,1.2001163896221587,2.0,True,93.59576,26,-12,40.625,5.285
J. Go,DLSU,28.0,25,0.55625,1.1024791682581587,0.010020831741841207,0.5462291682581588,1.7784017578124998,1.3335673053177706,0.2667134610635541,2.085571526018529,2.048,False,50.416993749999996,14,3,56.0,2.846
F. Serrano,DLSU,28.0,22,-0.04457142857142855,0.5173110850447807,-0.6064539421876379,0.5618825136162093,1.6559751273080665,1.2868469712083355,0.2743566961016647,-0.16245795785101708,2.048,True,34.81918314285715,8,-6,36.364,1.626
M. Dyke,DLSU,5.0,5,0.36060000000000003,1.7594554532848061,-1.038255453284806,1.398855453284806,2.3326833000000002,1.5273124434771035,0.6830348892992217,0.527937892557681,2.048,True,9.980895,2,-1,40.0,0.407
M. Nieto,ADMU,32.0,30,0.16090624999999995,0.672125182258001,-0.35031268225800116,0.5112189322580011,1.8802848077182113,1.3712347748355171,0.25035207260431,0.6427198637748758,2.042,True,55.3049840625,11,-8,36.667,2.236
T. Ravena,ADMU,47.0,34,-0.028702127659574455,0.38199815204194837,-0.4394024073610973,0.41070027970152284,1.404094335404749,1.1849448659767885,0.203216367986899,-0.14123925126653594,2.021,True,46.36312268085106,11,-12,32.353,2.236
A. Asistio,ADMU,62.0,47,0.4355806451612903,0.7857194340008018,0.08544185632177875,0.35013878883951155,1.4191496919875133,1.1912806940379388,0.17376614830744988,2.5067059919553714,2.015,False,74.19821925806453,24,1,51.064,4.878
A. Kouame,ADMU,11.0,10,-0.5467272727272726,0.026804635426257772,-1.1202591808808031,0.5735319081535304,0.7842513314967863,0.8855796584705332,0.280044877028091,-1.9522845000033013,2.048,True,10.047369090909092,1,-8,10.0,0.203
I. Go,ADMU,36.0,35,-0.14147222222222222,0.2954904166131581,-0.5784348610576026,0.43696263883538033,1.6361534346632176,1.2791221343809267,0.2162111028378923,-0.6543245021431359,2.021,True,56.32972041666668,9,-17,25.714,1.829
T. Tio,ADMU,39.0,35,-0.24587179487179484,0.13370119836609318,-0.6254447881096828,0.379572993237888,1.2345993005762461,1.1111252407250256,0.1878144449470005,-1.3091207917536778,2.021,True,44.0922291025641,7,-21,20.0,1.423
R. Verano,ADMU,25.0,25,0.09479999999999997,0.6692536686415015,-0.4796536686415015,0.5744536686415015,1.9669354999999997,1.4024747769567907,0.28049495539135816,0.3379739926792305,2.048,True,47.431127999999994,8,-9,32.0,1.626
A. Wong,ADMU,32.0,29,-0.48587500000000006,-0.1332378241589633,-0.8385121758410368,0.35263717584103677,0.862318220424107,0.9286109090593901,0.17243871679268302,-2.8176676852922213,2.045,True,30.991071124999998,4,-21,13.793,0.813
J. Mendoza,ADMU,40.0,34,0.170425,0.6094742164989788,-0.2686242164989789,0.4390492164989789,1.6046218548106062,1.2667366951385777,0.21724355096436362,0.7844881896077841,2.021,True,53.94004035,13,-8,38.235,2.642
W. Navarro,ADMU,24.0,21,-0.7189166666666665,-0.4638402769694274,-0.9739930563639057,0.2550763896972391,0.32576161770833334,0.5707553045818614,0.12454901840685503,-5.772158430974018,2.048,True,17.368896999999997,1,-19,4.762,0.203
P. Sarr,ADU,2.0,2,-0.647,-0.49954400000000054,-0.7944559999999995,0.1474559999999995,0.010367999999999933,0.10182337649086251,0.07199999999999976,-8.986111111111141,2.048,True,0.847586,0,-2,0.0,0.0
J. Ahanmisi,ADU,94.0,65,0.39251063829787236,0.7069123407607307,0.07810893583501405,0.3144017024628583,1.6062869958125847,1.2673937808797173,0.15720085123142916,2.49687349160739,2.0,False,112.81656680851063,34,3,52.308,6.911
V. Magbuhos,ADU,1.0,1,-0.669,,,,,,,,2.048,False,0.44756100000000004,0,-1,0.0,0.0
S. Manganti,ADU,66.0,48,-0.200030303030303,0.09593744734144727,-0.4959980534020533,0.29596775037175027,1.0355710938397515,1.0176301360709359,0.14688225824900758,-1.3618411468810225,2.015,True,50.592423272727274,13,-22,27.083,2.642
C. Catapusan,ADU,6.0,6,-0.4395,0.6267007787264087,-1.5057007787264087,1.0662007787264087,1.6261827,1.2752186871278197,0.5206058489875043,-0.8442087249975345,2.048,True,9.289875,1,-4,16.667,0.203
J. Espeleta,ADU,26.0,22,-0.27334615384615385,0.2387157616617845,-0.7854080693540921,0.5120619155079383,1.3753325741053817,1.1727457414569373,0.2500302321816105,-1.093252409763023,2.048,True,30.52578269230769,4,-14,18.182,0.813
J. Lastimosa,ADU,39.0,34,0.06892307692307693,0.4900983845150446,-0.3522522306688908,0.4211753075919677,1.4766313800729187,1.2151672230902704,0.20839945947153277,0.33072579505654515,2.021,True,48.89034882051283,11,-12,32.353,2.236
J. Pingoy,ADU,36.0,29,0.006249999999999996,0.4508616513447178,-0.43836165134471783,0.4446116513447178,1.3707967061011903,1.1708102775860785,0.21741401043751482,0.028746997433250775,2.045,True,38.38344058333333,9,-11,31.034,1.829
E. Mojica,ADU,25.0,22,-0.40559999999999996,0.05843776301162229,-0.8696377630116222,0.46403776301162225,1.1294562819047618,1.0627588070229115,0.22658093897051867,-1.7900887949483435,2.048,True,27.337831839999996,4,-14,18.182,0.813
S. Camacho,ADU,2.0,2,-1.085,-0.5607119999999999,-1.609288,0.5242880000000001,0.13107200000000008,0.36203867196751244,0.25600000000000006,-4.238281249999999,2.048,True,2.485522,0,-2,0.0,0.0
G. Mahinay,UST,0.0,0,,,,,,,,,2.048,False,,0,0,,0.0
L. Gonzales,FEU,10.0,9,0.35230000000000006,1.4013019659793209,-0.6967019659793208,1.0490019659793208,2.3612132362500002,1.5366239736025207,0.5122079912008403,0.6878065279185791,2.048,True,20.006743500000002,4,-1,44.444,0.813
D. Murrell,UP,2.0,2,-1.057,-0.5859600000000003,-1.5280399999999996,0.47103999999999974,0.1057999999999999,0.3252691193458117,0.22999999999999987,-4.595652173913046,2.048,True,2.3402979999999998,0,-2,0.0,0.0
B. Akhuetie,UP,3.0,3,-0.8063333333333332,-0.6891351527482878,-0.9235315139183786,0.11719818058504534,0.009824333333333657,0.09911777506246625,0.05722567411379167,-14.090412141409846,2.048,True,1.970169,0,-3,0.0,0.0
Ju. Gomez de Liaño,UP,74.0,54,0.07963513513513513,0.40724991744228684,-0.24797964717201654,0.3276147823071517,1.4360212447799656,1.198341038594592,0.16307356013297744,0.488338729283871,2.009,True,76.45158072972971,18,-18,33.333,3.659
P. Desiderio,UP,78.0,54,0.05939743589743592,0.37904140418866533,-0.26024653239379353,0.31964396829122943,1.3669949609802388,1.1691855973198775,0.1591060071136035,0.37331988260522103,2.009,True,72.64124792307692,20,-14,37.037,4.065
J. Manzo,UP,22.0,21,-0.2702727272727273,0.18380459148021128,-0.7243500460256658,0.45407731875293855,1.0323310946280988,1.0160369553456698,0.22171744079733327,-1.2189962426987295,2.048,True,22.180616181818177,4,-13,19.048,0.813
C. Vito,UP,15.0,13,-0.27953333333333336,0.27665304635933635,-0.835719713026003,0.5561863796926697,0.9587914362962963,0.9791789603010761,0.27157538070931136,-1.0293029235685396,2.048,True,12.521302733333334,3,-7,23.077,0.61
D. Dario,UP,20.0,18,0.6254,1.3249295469534195,-0.07412954695341967,0.6995295469534196,2.1000262658823527,1.449146737181005,0.34156716159834943,1.8309722664013321,2.048,True,42.7406994,9,0,50.0,1.829
Ja. Gomez de Liaño,UP,30.0,27,0.28929999999999995,0.8414885946292532,-0.26288859462925324,0.5521885946292532,1.9628120873076926,1.4010039569207835,0.26962333722131504,1.072978337044073,2.048,True,53.292865500000005,12,-3,44.444,2.439
F. Jaboneta,UP,15.0,13,-0.3237333333333333,0.374936611880077,-1.0224032785467436,0.6986699452134103,1.512960434074074,1.2300245664514486,0.3411474341862355,-0.9489543255852375,2.048,True,19.517967733333332,3,-7,23.077,0.61
S. Belangel,ADMU,19.0,16,-0.21036842105263154,0.3503041492377883,-0.7710409913430514,0.5606725702904198,1.1991643183748844,1.0950636138484762,0.27376590346211904,-0.7684244765043949,2.048,True,18.695542736842103,4,-8,25.0,0.813
J. Nieto,ADMU,23.0,17,-0.19043478260869562,0.33553042221380713,-0.7163999874311984,0.5259652048225028,1.121251521975425,1.0588916478919952,0.2568189476672377,-0.7415137564360845,2.048,True,18.55653626086956,4,-9,23.529,0.813
G. Mamuyac,ADMU,11.0,10,-0.031909090909090894,0.8693990672913007,-0.9332172491094824,0.9013081582003916,1.9368085766758496,1.391692701955374,0.4400918741212849,-0.07250552165454677,2.048,True,17.441459090909092,3,-4,30.0,0.61
B. Bienes,FEU,37.0,28,0.3168378378378378,0.7569958542177091,-0.12332017854203342,0.44015801637987123,1.2933478886454024,1.1372545399537441,0.214920906435484,1.4742066888357728,2.048,True,37.73120702702703,12,-4,42.857,2.439
J. Manuel,DLSU,19.0,16,-0.015263157894736845,0.6477193282717252,-0.6782456440611989,0.662982486166462,1.6767340734995386,1.2948876682938713,0.3237219170734678,-0.04714897907660948,2.048,True,25.154738526315793,6,-4,37.5,1.22
J. Cullar,UE,12.0,11,-0.07675000000000003,0.6838502496751278,-0.8373502496751277,0.7606002496751277,1.5172100395833337,1.2317508025503103,0.3713868406616835,-0.2066578338189311,2.048,True,15.236896583333337,3,-5,27.273,0.61
M. Maloles,UE,25.0,22,-0.32411999999999996,0.2012044508864006,-0.8494444508864005,0.5253244508864006,1.4474981144380952,1.2031201579385558,0.25650607953437526,-1.2635957813879555,2.048,True,32.708643439999996,4,-14,18.182,0.813
C. Conner,UE,27.0,20,0.19111111111111112,0.6895193031208164,-0.30729708089859425,0.4984081920097054,1.1845146458739442,1.088354099488739,0.24336337500473895,0.7852911766505114,2.048,True,23.236247407407408,9,-2,45.0,1.829
A. Pasaol,UE,98.0,69,-0.1680612244897959,0.06589514326367388,-0.4020175922432657,0.23395636775346978,0.9441887897138448,0.9716937736313045,0.11697818387673489,-1.4366886108172912,2.0,True,66.1537133877551,22,-25,31.884,4.472
J. Varilla,UE,56.0,46,-0.1072142857142857,0.24177037337327484,-0.45619894480184625,0.34898465908756054,1.3798135435374148,1.174654648625465,0.1731933791997819,-0.61904378914284,2.015,True,62.62037499999999,14,-18,30.435,2.846
P. Manalang,UE,59.0,47,-0.059949152542372895,0.2759377305855553,-0.39583603567030107,0.3358868831279282,1.3059719395101357,1.1427912930671706,0.16669324224711077,-0.3596375697912371,2.015,True,60.243622559322034,14,-19,29.787,2.846
R. Acuno,UE,0.0,0,,,,,,,,,2.048,False,,0,0,,0.0
W. Bartolome,UE,2.0,2,-0.736,-0.664319999999999,-0.807680000000001,0.07168000000000092,0.0024500000000000632,0.04949747468305896,0.03500000000000045,-21.02857142857116,2.048,True,1.085842,0,-2,0.0,0.0
