team,p-value 1t,p-value 2t,unpaired-t,dof,sp,se
NU,0.16944752698419002,0.33889505396838004,0.9570813888835786,627,0.6014150826851618,0.047964889655613116
UST,0.0823622699823045,0.164724539964609,1.3909734334085004,630,0.6313757474074041,0.05023861429774826
FEU,0.19285921025995506,0.3857184205199101,-0.8680041702598752,638,0.6376269228887584,0.050433466075257796
ADMU,0.45968591459968705,0.9193718291993741,-0.10126555241385393,631,0.6120839300002738,0.04866656842403181
ADU,0.395036192978194,0.790072385956388,0.26633104649013717,623,0.6082736788555452,0.04866345156381015
UP,0.24261493005924023,0.48522986011848046,-0.698360333399493,584,0.6173773235421954,0.05109331647625721
UE,0.12388126318939625,0.2477625263787925,1.1568683677930245,633,0.625157659705536,0.04963109898894657
