team,p-value 1t,p-value 2t,unpaired-t,dof,sp,se
NU,0.031096426745111764,0.06219285349022353,1.868196335340473,638,0.6135331385861381,0.04850618511440081
UST,0.2967531494923074,0.5935062989846148,0.5340398737932787,617,0.6186270182496647,0.04977681350363604
FEU,0.06901624962634882,0.13803249925269764,1.484936030077895,668,0.656514669427811,0.050759324904419686
DLSU,0.003555766369974336,0.007111532739948672,2.700366767696137,633,0.6244095456005719,0.04956531129925781
ADMU,0.0007241355848320357,0.0014482711696640713,3.199269806049055,618,0.6233123838824041,0.050109735966404646
ADU,0.0023151746200430565,0.004630349240086113,2.8416150205231636,645,0.6284477194332369,0.04941371756909232
UE,0.4230277581541807,0.8460555163083614,0.1942335648820019,631,0.6444149227256424,0.05123719377876922
