team,p-value 1t,p-value 2t,unpaired-t,dof,sp,se
NU,0.14388639581932064,0.2877727916386413,-1.0639067986185187,639,0.5924630179452753,0.04680455549002179
UST,0.009012702335155831,0.018025404670311662,-2.371420476640295,618,0.5970052629774019,0.048001592287918476
FEU,0.09360765624806357,0.18721531249612713,-1.3202133378375207,669,0.6376981362413914,0.04926507692897102
DLSU,0.4454399504324014,0.8908799008648028,-0.13724603078755288,634,0.6035355505763278,0.04787200448341356
ADMU,0.3404001272740166,0.6808002545480332,0.4115656802236388,619,0.6018864393462219,0.048351464075851544
UP,0.0023151746200430565,0.004630349240086113,-2.8416150205231636,645,0.6284477194332369,0.04941371756909232
UE,0.004359644061916492,0.008719288123832984,-2.631067754872309,632,0.6241131267905332,0.049585488256783196
