team,p-value 1t,p-value 2t,unpaired-t,dof,sp,se
NU,0.05205379400631726,0.10410758801263452,1.6277569786221975,593,0.6097156124923733,0.05012286834558436
UST,0.02254942927199458,0.04509885854398916,2.007954947150663,596,0.640893752384909,0.05257195809998839
FEU,0.4390985149466555,0.878197029893311,-0.15332013625471946,604,0.6472740655461622,0.05279745728695664
DLSU,0.24261493005924023,0.48522986011848046,0.698360333399493,584,0.6173773235421954,0.05109331647625721
ADMU,0.27291715666809874,0.5458343133361975,0.6043594163613191,597,0.6207815527016636,0.050885777172887774
ADU,0.16965551046328237,0.33931102092656473,0.956303966517807,589,0.6169255199427394,0.05086472001865392
UE,0.036746541089597,0.073493082179194,1.7929015990405208,599,0.6343716807792782,0.051925991955042786
